,Asynchrony,IOI,Max,Mean Asynchrony,Min,Missed Taps,Phase Correction Response,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Sanitized Tap Onset,Std Dev Asynchrony,Tap Onset,Test,True Onset,Unnamed: 0,Unnamed: 0.1,User ID
61,-126.185,432.036,2018-07-21 22:33:03.412134,-108.21747058823532,2018-07-21 22:33:02.972274,0,-30.83099999999999,-126.185,-108.21747058823532,43.55233163589926,2018-07-21 22:33:03.069931,43.55233163589926,2018-07-21 22:33:03.069931,H1a3,2018-07-21 22:33:03.196116,61,27,114.0
62,-157.016,447.531,2018-07-21 22:33:03.851918,-108.21747058823532,2018-07-21 22:33:03.412134,0,6.8329999999999975,-157.016,-108.21747058823532,43.55233163589926,2018-07-21 22:33:03.471136,43.55233163589926,2018-07-21 22:33:03.471136,H1a3,2018-07-21 22:33:03.628152,62,28,114.0
63,-150.183,447.832,2018-07-21 22:33:04.299599,-108.21747058823532,2018-07-21 22:33:03.851918,0,-21.85400000000001,-150.183,-108.21747058823532,43.55233163589926,2018-07-21 22:33:03.925500,43.55233163589926,2018-07-21 22:33:03.925500,H1a3,2018-07-21 22:33:04.075683,63,29,114.0
64,-172.037,447.761,2018-07-21 22:33:04.747396,-108.21747058823532,2018-07-21 22:33:04.299599,0,47.289,-172.037,-108.21747058823532,43.55233163589926,2018-07-21 22:33:04.351478,43.55233163589926,2018-07-21 22:33:04.351478,H1a3,2018-07-21 22:33:04.523515,64,30,114.0
65,-124.748,431.729,2018-07-21 22:33:05.187140,-108.21747058823532,2018-07-21 22:33:04.747396,0,72.227,-124.748,-108.21747058823532,43.55233163589926,2018-07-21 22:33:04.846528,43.55233163589926,2018-07-21 22:33:04.846528,H1a3,2018-07-21 22:33:04.971276,65,31,114.0
66,-52.521,447.79,2018-07-21 22:33:05.626900,-108.21747058823532,2018-07-21 22:33:05.187140,0,-1.7269999999999968,-52.521,-108.21747058823532,43.55233163589926,2018-07-21 22:33:05.350484,43.55233163589926,2018-07-21 22:33:05.350484,H1a3,2018-07-21 22:33:05.403005,66,32,114.0
67,-54.24800000000001,447.84,2018-07-21 22:33:06.074715,-108.21747058823532,2018-07-21 22:33:05.626900,0,48.028999999999996,-54.24800000000001,-108.21747058823532,43.55233163589926,2018-07-21 22:33:05.796547,43.55233163589926,2018-07-21 22:33:05.796547,H1a3,2018-07-21 22:33:05.850795,67,33,114.0
68,-6.2189999999999985,447.734,2018-07-21 22:33:06.522502,-108.21747058823532,2018-07-21 22:33:06.074715,0,,-6.2189999999999985,-108.21747058823532,43.55233163589926,2018-07-21 22:33:06.292416,43.55233163589926,2018-07-21 22:33:06.292416,H1a3,2018-07-21 22:33:06.298635,68,34,114.0
69,68.2,319.916,2018-07-21 22:36:23.321149,-60.03697777777778,2018-07-21 22:36:22.993282,0,-29.063000000000002,68.2,-60.03697777777778,45.53110506889713,2018-07-21 22:36:23.229391,45.53110506889713,2018-07-21 22:36:23.229391,H1a4,2018-07-21 22:36:23.161191,69,1,114.0
70,39.137,335.791,2018-07-21 22:36:23.649002,-60.03697777777778,2018-07-21 22:36:23.321149,0,-32.825,39.137,-60.03697777777778,45.53110506889713,2018-07-21 22:36:23.520244,45.53110506889713,2018-07-21 22:36:23.520244,H1a4,2018-07-21 22:36:23.481107,70,2,114.0
