,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
14,301.665,2018-07-16 14:11:23.167046,H2b4,2018-07-16 14:11:22.865381,805,303.625,2018-07-16 14:11:23.017193,2018-07-16 14:11:22.705388,2018-07-16 14:11:22.839503,-25.878,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,23.918,67.47222222222223,41.59422222222223
15,325.593,2018-07-16 14:11:23.494599,H2b4,2018-07-16 14:11:23.169006,805,320.129,2018-07-16 14:11:23.329071,2018-07-16 14:11:23.017193,2018-07-16 14:11:23.167046,-1.96,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,7.424,71.13977777777778,69.17977777777779
16,316.486,2018-07-16 14:11:23.805621,H2b4,2018-07-16 14:11:23.489135,805,319.75,2018-07-16 14:11:23.649010,2018-07-16 14:11:23.329071,2018-07-16 14:11:23.494599,5.464,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-8.728,71.05555555555556,76.51955555555556
17,303.685,2018-07-16 14:11:24.112570,H2b4,2018-07-16 14:11:23.808885,805,319.831,2018-07-16 14:11:23.968801,2018-07-16 14:11:23.649010,2018-07-16 14:11:23.805621,-3.264,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-12.882000000000001,71.07355555555556,67.80955555555556
18,299.304,2018-07-16 14:11:24.428020,H2b4,2018-07-16 14:11:24.128716,805,303.992,2018-07-16 14:11:24.280712,2018-07-16 14:11:23.968801,2018-07-16 14:11:24.112570,-16.146,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,11.458000000000002,67.55377777777778,51.40777777777778
19,302.31,2018-07-16 14:11:24.735018,H2b4,2018-07-16 14:11:24.432708,805,335.69,2018-07-16 14:11:24.600553,2018-07-16 14:11:24.280712,2018-07-16 14:11:24.428020,-4.688,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-28.692000000000004,74.59777777777778,69.90977777777778
20,306.493,2018-07-16 14:11:25.074891,H2b4,2018-07-16 14:11:24.768398,805,319.688,2018-07-16 14:11:24.928242,2018-07-16 14:11:24.600553,2018-07-16 14:11:24.735018,-33.38,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,20.185000000000002,71.04177777777778,37.66177777777778
21,293.581,2018-07-16 14:11:25.381667,H2b4,2018-07-16 14:11:25.088086,805,319.971,2018-07-16 14:11:25.248072,2018-07-16 14:11:24.928242,2018-07-16 14:11:25.074891,-13.195,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-13.195,71.10466666666667,57.90966666666667
22,268.584,2018-07-16 14:11:25.676641,H2b4,2018-07-16 14:11:25.408057,805,319.736,2018-07-16 14:11:25.567925,2018-07-16 14:11:25.248072,2018-07-16 14:11:25.381667,-26.39,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-24.762,71.05244444444445,44.662444444444446
23,263.865,2018-07-16 14:11:25.991658,H2b4,2018-07-16 14:11:25.727793,805,336.075,2018-07-16 14:11:25.895830,2018-07-16 14:11:25.567925,2018-07-16 14:11:25.676641,-51.152,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-21.057999999999993,74.68333333333334,23.531333333333336
24,263.849,2018-07-16 14:11:26.327717,H2b4,2018-07-16 14:11:26.063868,805,320.016,2018-07-16 14:11:26.223876,2018-07-16 14:11:25.895830,2018-07-16 14:11:25.991658,-72.21,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,16.042999999999992,71.11466666666666,-1.095333333333329
25,300.032,2018-07-16 14:11:26.683916,H2b4,2018-07-16 14:11:26.383884,805,335.799,2018-07-16 14:11:26.551783,2018-07-16 14:11:26.223876,2018-07-16 14:11:26.327717,-56.167,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,20.4,74.622,18.455
26,287.441,2018-07-16 14:11:27.007124,H2b4,2018-07-16 14:11:26.719683,805,319.951,2018-07-16 14:11:26.879659,2018-07-16 14:11:26.551783,2018-07-16 14:11:26.683916,-35.767,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,3.257000000000005,71.10022222222223,35.333222222222226
27,294.901,2018-07-16 14:11:27.334535,H2b4,2018-07-16 14:11:27.039634,805,319.674,2018-07-16 14:11:27.199471,2018-07-16 14:11:26.879659,2018-07-16 14:11:27.007124,-32.51,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,7.736999999999998,71.03866666666666,38.52866666666666
28,303.077,2018-07-16 14:11:27.662385,H2b4,2018-07-16 14:11:27.359308,805,320.054,2018-07-16 14:11:27.519335,2018-07-16 14:11:27.199471,2018-07-16 14:11:27.334535,-24.773,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,7.795999999999999,71.1231111111111,46.350111111111104
29,290.073,2018-07-16 14:11:27.969435,H2b4,2018-07-16 14:11:27.679362,805,319.757,2018-07-16 14:11:27.839241,2018-07-16 14:11:27.519335,2018-07-16 14:11:27.662385,-16.977,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-12.707,71.05711111111111,54.08011111111111
30,293.756,2018-07-16 14:11:28.292875,H2b4,2018-07-16 14:11:27.999119,805,319.724,2018-07-16 14:11:28.158981,2018-07-16 14:11:27.839241,2018-07-16 14:11:27.969435,-29.684,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,3.716000000000001,71.04977777777778,41.36577777777778
31,305.675,2018-07-16 14:11:28.624518,H2b4,2018-07-16 14:11:28.318843,805,319.992,2018-07-16 14:11:28.478839,2018-07-16 14:11:28.158981,2018-07-16 14:11:28.292875,-25.968,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,11.651,71.10933333333334,45.141333333333336
32,308.79,2018-07-16 14:11:28.947625,H2b4,2018-07-16 14:11:28.638835,805,319.712,2018-07-16 14:11:28.798691,2018-07-16 14:11:28.478839,2018-07-16 14:11:28.624518,-14.317,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,3.3949999999999996,71.04711111111111,56.73011111111111
33,304.565,2018-07-16 14:11:29.263112,H2b4,2018-07-16 14:11:28.958547,805,304.186,2018-07-16 14:11:29.110640,2018-07-16 14:11:28.798691,2018-07-16 14:11:28.947625,-10.922,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,11.301,67.59688888888888,56.67488888888889
34,311.301,2018-07-16 14:11:29.574034,H2b4,2018-07-16 14:11:29.262733,805,319.668,2018-07-16 14:11:29.422567,2018-07-16 14:11:29.110640,2018-07-16 14:11:29.263112,0.379,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-8.746,71.03733333333334,71.41633333333334
35,290.779,2018-07-16 14:11:29.873180,H2b4,2018-07-16 14:11:29.582401,805,303.894,2018-07-16 14:11:29.734348,2018-07-16 14:11:29.422567,2018-07-16 14:11:29.574034,-8.367,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-4.747999999999999,67.532,59.16499999999999
36,277.461,2018-07-16 14:11:30.163756,H2b4,2018-07-16 14:11:29.886295,805,303.791,2018-07-16 14:11:30.038190,2018-07-16 14:11:29.734348,2018-07-16 14:11:29.873180,-13.115,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-13.214999999999998,67.50911111111111,54.39411111111111
37,280.707,2018-07-16 14:11:30.470793,H2b4,2018-07-16 14:11:30.190086,805,319.888,2018-07-16 14:11:30.350030,2018-07-16 14:11:30.038190,2018-07-16 14:11:30.163756,-26.33,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-12.850999999999999,71.08622222222222,44.75622222222222
38,272.182,2018-07-16 14:11:30.782156,H2b4,2018-07-16 14:11:30.509974,805,303.916,2018-07-16 14:11:30.661932,2018-07-16 14:11:30.350030,2018-07-16 14:11:30.470793,-39.181,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,7.446999999999996,67.53688888888888,28.355888888888884
39,295.473,2018-07-16 14:11:31.109363,H2b4,2018-07-16 14:11:30.813890,805,320.053,2018-07-16 14:11:30.973916,2018-07-16 14:11:30.661932,2018-07-16 14:11:30.782156,-31.734,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,7.1540000000000035,71.1228888888889,39.38888888888889
40,266.339,2018-07-16 14:11:31.400282,H2b4,2018-07-16 14:11:31.133943,805,319.677,2018-07-16 14:11:31.293782,2018-07-16 14:11:30.973916,2018-07-16 14:11:31.109363,-24.58,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-28.758000000000003,71.03933333333333,46.45933333333333
41,261.899,2018-07-16 14:11:31.715519,H2b4,2018-07-16 14:11:31.453620,805,319.904,2018-07-16 14:11:31.613572,2018-07-16 14:11:31.293782,2018-07-16 14:11:31.400282,-53.338,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-4.667000000000002,71.08977777777778,17.751777777777782
42,253.205,2018-07-16 14:11:32.026729,H2b4,2018-07-16 14:11:31.773524,805,319.908,2018-07-16 14:11:31.933478,2018-07-16 14:11:31.613572,2018-07-16 14:11:31.715519,-58.005,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-8.698,71.09066666666666,13.085666666666661
43,265.012,2018-07-16 14:11:32.358444,H2b4,2018-07-16 14:11:32.093432,805,319.816,2018-07-16 14:11:32.253340,2018-07-16 14:11:31.933478,2018-07-16 14:11:32.026729,-66.703,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,11.899000000000001,71.07022222222221,4.36722222222221
44,260.313,2018-07-16 14:11:32.673561,H2b4,2018-07-16 14:11:32.413248,805,319.808,2018-07-16 14:11:32.573152,2018-07-16 14:11:32.253340,2018-07-16 14:11:32.358444,-54.804,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-4.690999999999995,71.06844444444444,16.264444444444436
45,251.789,2018-07-16 14:11:32.984845,H2b4,2018-07-16 14:11:32.733056,805,320.04,2018-07-16 14:11:32.893076,2018-07-16 14:11:32.573152,2018-07-16 14:11:32.673561,-59.495,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,-8.756000000000007,71.12,11.625000000000007
46,254.992,2018-07-16 14:11:33.308088,H2b4,2018-07-16 14:11:33.053096,805,319.921,2018-07-16 14:11:33.213056,2018-07-16 14:11:32.893076,2018-07-16 14:11:32.984845,-68.251,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,3.3220000000000027,71.09355555555555,2.842555555555549
47,287.269,2018-07-16 14:11:33.660286,H2b4,2018-07-16 14:11:33.373017,805,335.677,2018-07-16 14:11:33.540856,2018-07-16 14:11:33.213056,2018-07-16 14:11:33.308088,-64.929,-24.320282608695656,35.20228520780562,287.20357446808515,37.07435970231618,1,,74.59488888888889,9.665888888888887
