,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
97,30,-19.749000000000002,2018-07-16 14:13:13.904375,H1a4,2018-07-16 14:13:13.924124,805.0,335.77099999999996,2018-07-16 14:13:14.092010,2018-07-16 14:13:13.764175,2018-07-16 14:13:13.904375,-19.749000000000002,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,-33.108999999999995,74.61577777777778,54.86677777777778
98,31,-52.858000000000004,2018-07-16 14:13:14.207037,H1a4,2018-07-16 14:13:14.259895,805.0,335.885,2018-07-16 14:13:14.427837,2018-07-16 14:13:14.092010,2018-07-16 14:13:14.207037,-52.858000000000004,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,16.288999999999994,74.64111111111113,21.783111111111122
99,32,-36.569,2018-07-16 14:13:14.559211,H1a4,2018-07-16 14:13:14.595780,805.0,336.125,2018-07-16 14:13:14.763842,2018-07-16 14:13:14.427837,2018-07-16 14:13:14.559211,-36.569,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,-16.936999999999998,74.69444444444444,38.12544444444444
100,33,-53.506,2018-07-16 14:13:14.878399,H1a4,2018-07-16 14:13:14.931905,805.0,335.538,2018-07-16 14:13:15.099674,2018-07-16 14:13:14.763842,2018-07-16 14:13:14.878399,-53.506,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,-32.40000000000001,74.56400000000002,21.058000000000007
101,34,-85.906,2018-07-16 14:13:15.181537,H1a4,2018-07-16 14:13:15.267443,805.0,319.848,2018-07-16 14:13:15.427367,2018-07-16 14:13:15.099674,2018-07-16 14:13:15.181537,-85.906,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,-12.641999999999996,71.07733333333334,-14.828666666666665
102,35,-98.54799999999999,2018-07-16 14:13:15.488743,H1a4,2018-07-16 14:13:15.587291,805.0,336.06199999999995,2018-07-16 14:13:15.755322,2018-07-16 14:13:15.427367,2018-07-16 14:13:15.488743,-98.54799999999999,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,11.811000000000007,74.68044444444446,-23.867555555555555
103,36,-86.73700000000001,2018-07-16 14:13:15.836616,H1a4,2018-07-16 14:13:15.923353,805.0,335.909,2018-07-16 14:13:16.091307,2018-07-16 14:13:15.755322,2018-07-16 14:13:15.836616,-86.73700000000001,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,44.696000000000005,74.64644444444444,-12.090555555555556
104,37,-42.041000000000004,2018-07-16 14:13:16.217221,H1a4,2018-07-16 14:13:16.259262,805.0,335.676,2018-07-16 14:13:16.427100,2018-07-16 14:13:16.091307,2018-07-16 14:13:16.217221,-42.041000000000004,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,-16.370000000000005,74.59466666666667,32.55366666666667
105,38,-58.411,2018-07-16 14:13:16.536527,H1a4,2018-07-16 14:13:16.594938,805.0,335.79900000000004,2018-07-16 14:13:16.762837,2018-07-16 14:13:16.427100,2018-07-16 14:13:16.536527,-58.411,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,-0.14399999999999835,74.622,16.211
106,39,-58.555,2018-07-16 14:13:16.872182,H1a4,2018-07-16 14:13:16.930737,805.0,320.269,2018-07-16 14:13:17.090872,2018-07-16 14:13:16.762837,2018-07-16 14:13:16.872182,-58.555,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,11.4,71.1708888888889,12.615888888888895
107,40,-47.155,2018-07-16 14:13:17.203851,H1a4,2018-07-16 14:13:17.251006,805.0,335.722,2018-07-16 14:13:17.418867,2018-07-16 14:13:17.090872,2018-07-16 14:13:17.203851,-47.155,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,8.241,74.60488888888888,27.44988888888888
108,41,-38.914,2018-07-16 14:13:17.547814,H1a4,2018-07-16 14:13:17.586728,805.0,335.769,2018-07-16 14:13:17.754613,2018-07-16 14:13:17.418867,2018-07-16 14:13:17.547814,-38.914,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,8.404,74.61533333333334,35.701333333333345
109,42,-30.51,2018-07-16 14:13:17.891987,H1a4,2018-07-16 14:13:17.922497,805.0,335.76599999999996,2018-07-16 14:13:18.090380,2018-07-16 14:13:17.754613,2018-07-16 14:13:17.891987,-30.51,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,-24.864,74.61466666666666,44.10466666666666
110,43,-55.373999999999995,2018-07-16 14:13:18.202889,H1a4,2018-07-16 14:13:18.258263,805.0,335.855,2018-07-16 14:13:18.426191,2018-07-16 14:13:18.090380,2018-07-16 14:13:18.202889,-55.373999999999995,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,-65.71000000000001,74.63444444444445,19.26044444444445
111,44,-121.084,2018-07-16 14:13:18.473034,H1a4,2018-07-16 14:13:18.594118,805.0,320.33099999999996,2018-07-16 14:13:18.754284,2018-07-16 14:13:18.426191,2018-07-16 14:13:18.473034,-121.084,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,36.074,71.18466666666667,-49.89933333333333
112,45,-85.01,2018-07-16 14:13:18.829439,H1a4,2018-07-16 14:13:18.914449,805.0,335.55199999999996,2018-07-16 14:13:19.082225,2018-07-16 14:13:18.754284,2018-07-16 14:13:18.829439,-85.01,-45.12033333333334,39.64606148615063,-45.12033333333334,39.64606148615063,0,,74.56711111111113,-10.442888888888888
113,1,-484.467,2018-07-16 14:12:00.701504,H1b1,2018-07-16 14:12:01.185971,805.0,1327.135,2018-07-16 14:12:01.849538,2018-07-16 14:12:00.522162,2018-07-16 14:12:00.701504,-484.467,-253.07736363636369,90.71983886148908,-253.07736363636369,90.71983886148908,0,233.066,294.9188888888889,-189.5481111111111
114,2,-251.40099999999998,2018-07-16 14:12:02.261705,H1b1,2018-07-16 14:12:02.513106,805.0,1343.7060000000001,2018-07-16 14:12:03.184959,2018-07-16 14:12:01.849538,2018-07-16 14:12:02.261705,-251.40099999999998,-253.07736363636369,90.71983886148908,-253.07736363636369,90.71983886148908,0,-0.9410000000000024,298.60133333333334,47.20033333333328
115,3,-252.342,2018-07-16 14:12:03.604470,H1b1,2018-07-16 14:12:03.856812,805.0,1327.348,2018-07-16 14:12:04.520486,2018-07-16 14:12:03.184959,2018-07-16 14:12:03.604470,-252.342,-253.07736363636369,90.71983886148908,-253.07736363636369,90.71983886148908,0,15.509000000000016,294.9662222222222,42.62422222222219
116,4,-236.833,2018-07-16 14:12:04.947327,H1b1,2018-07-16 14:12:05.184160,805.0,1327.445,2018-07-16 14:12:05.847882,2018-07-16 14:12:04.520486,2018-07-16 14:12:04.947327,-236.833,-253.07736363636369,90.71983886148908,-253.07736363636369,90.71983886148908,0,-74.71799999999998,294.98777777777775,58.154777777777745
117,5,-311.551,2018-07-16 14:12:06.200054,H1b1,2018-07-16 14:12:06.511605,805.0,1343.336,2018-07-16 14:12:07.183273,2018-07-16 14:12:05.847882,2018-07-16 14:12:06.200054,-311.551,-253.07736363636369,90.71983886148908,-253.07736363636369,90.71983886148908,0,134.45399999999998,298.5191111111111,-13.031888888888883
118,6,-177.097,2018-07-16 14:12:07.677844,H1b1,2018-07-16 14:12:07.854941,805.0,1327.736,2018-07-16 14:12:08.518809,2018-07-16 14:12:07.183273,2018-07-16 14:12:07.677844,-177.097,-253.07736363636369,90.71983886148908,-253.07736363636369,90.71983886148908,0,-115.679,295.0524444444445,117.95544444444445
119,7,-292.776,2018-07-16 14:12:08.889901,H1b1,2018-07-16 14:12:09.182677,805.0,1327.111,2018-07-16 14:12:09.846233,2018-07-16 14:12:08.518809,2018-07-16 14:12:08.889901,-292.776,-253.07736363636369,90.71983886148908,-253.07736363636369,90.71983886148908,0,44.45700000000002,294.9135555555556,2.1375555555555934
120,8,-248.31900000000002,2018-07-16 14:12:10.261469,H1b1,2018-07-16 14:12:10.509788,805.0,1327.7320000000002,2018-07-16 14:12:11.173654,2018-07-16 14:12:09.846233,2018-07-16 14:12:10.261469,-248.31900000000002,-253.07736363636369,90.71983886148908,-253.07736363636369,90.71983886148908,0,76.493,295.0515555555555,46.732555555555535
121,9,-171.826,2018-07-16 14:12:11.665694,H1b1,2018-07-16 14:12:11.837520,805.0,1343.279,2018-07-16 14:12:12.509159,2018-07-16 14:12:11.173654,2018-07-16 14:12:11.665694,-171.826,-253.07736363636369,90.71983886148908,-253.07736363636369,90.71983886148908,0,-4.348000000000013,298.5064444444445,126.68044444444449
122,10,-176.174,2018-07-16 14:12:13.004625,H1b1,2018-07-16 14:12:13.180799,805.0,1327.2910000000002,2018-07-16 14:12:13.844444,2018-07-16 14:12:12.509159,2018-07-16 14:12:13.004625,-176.174,-253.07736363636369,90.71983886148908,-253.07736363636369,90.71983886148908,0,-4.890999999999991,294.9535555555556,118.77955555555555
123,11,-181.065,2018-07-16 14:12:14.327025,H1b1,2018-07-16 14:12:14.508090,805.0,1327.735,2018-07-16 14:12:15.171957,2018-07-16 14:12:13.844444,2018-07-16 14:12:14.327025,-181.065,-253.07736363636369,90.71983886148908,-253.07736363636369,90.71983886148908,0,,295.05222222222216,113.9872222222222
124,1,-336.55,2018-07-16 14:11:39.305782,H1b2,2018-07-16 14:11:39.642332,805.0,672.0189999999999,2018-07-16 14:11:39.978342,2018-07-16 14:11:39.314609,,,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,,149.33755555555555,
125,2,-214.123,2018-07-16 14:11:40.100228,H1b2,2018-07-16 14:11:40.314351,805.0,655.5419999999999,2018-07-16 14:11:40.642122,2018-07-16 14:11:39.978342,2018-07-16 14:11:40.100228,-214.123,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,60.911,145.67600000000004,-68.44699999999997
126,3,-153.21200000000002,2018-07-16 14:11:40.816681,H1b2,2018-07-16 14:11:40.969893,805.0,671.7280000000001,2018-07-16 14:11:41.305757,2018-07-16 14:11:40.642122,2018-07-16 14:11:40.816681,-153.21200000000002,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,-37.28100000000001,149.27288888888887,-3.939111111111117
127,4,-190.493,2018-07-16 14:11:41.451128,H1b2,2018-07-16 14:11:41.641621,805.0,671.6360000000001,2018-07-16 14:11:41.977439,2018-07-16 14:11:41.305757,2018-07-16 14:11:41.451128,-190.493,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,52.922,149.25244444444445,-41.240555555555545
128,5,-137.571,2018-07-16 14:11:42.175686,H1b2,2018-07-16 14:11:42.313257,805.0,655.945,2018-07-16 14:11:42.641230,2018-07-16 14:11:41.977439,2018-07-16 14:11:42.175686,-137.571,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,-13.167000000000002,145.76555555555558,8.194555555555581
129,6,-150.738,2018-07-16 14:11:42.818464,H1b2,2018-07-16 14:11:42.969202,805.0,671.7539999999999,2018-07-16 14:11:43.305079,2018-07-16 14:11:42.641230,2018-07-16 14:11:42.818464,-150.738,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,48.77,149.27866666666668,-1.4593333333333192
130,7,-101.96799999999999,2018-07-16 14:11:43.538988,H1b2,2018-07-16 14:11:43.640956,805.0,671.696,2018-07-16 14:11:43.976804,2018-07-16 14:11:43.305079,2018-07-16 14:11:43.538988,-101.96799999999999,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,-106.384,149.26577777777774,47.297777777777775
131,8,-208.352,2018-07-16 14:11:44.104300,H1b2,2018-07-16 14:11:44.312652,805.0,655.416,2018-07-16 14:11:44.640360,2018-07-16 14:11:43.976804,2018-07-16 14:11:44.104300,-208.352,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,28.279,145.64800000000002,-62.70399999999998
132,9,-180.07299999999998,2018-07-16 14:11:44.787995,H1b2,2018-07-16 14:11:44.968068,805.0,672.0419999999999,2018-07-16 14:11:45.304089,2018-07-16 14:11:44.640360,2018-07-16 14:11:44.787995,-180.07299999999998,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,40.01600000000003,149.34266666666667,-30.73033333333333
133,10,-140.05700000000002,2018-07-16 14:11:45.500053,H1b2,2018-07-16 14:11:45.640110,805.0,655.687,2018-07-16 14:11:45.967954,2018-07-16 14:11:45.304089,2018-07-16 14:11:45.500053,-140.05700000000002,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,52.76199999999999,145.70822222222222,5.6512222222222315
134,11,-87.295,2018-07-16 14:11:46.208502,H1b2,2018-07-16 14:11:46.295797,805.0,671.725,2018-07-16 14:11:46.631660,2018-07-16 14:11:45.967954,2018-07-16 14:11:46.208502,-87.295,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,-61.55300000000001,149.27222222222224,61.977222222222245
135,12,-148.84799999999998,2018-07-16 14:11:46.818674,H1b2,2018-07-16 14:11:46.967522,805.0,671.49,2018-07-16 14:11:47.303267,2018-07-16 14:11:46.631660,2018-07-16 14:11:46.818674,-148.84799999999998,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,-45.15099999999998,149.22,0.3719999999999857
136,13,-193.99900000000002,2018-07-16 14:11:47.445013,H1b2,2018-07-16 14:11:47.639012,805.0,655.765,2018-07-16 14:11:47.966894,2018-07-16 14:11:47.303267,2018-07-16 14:11:47.445013,-193.99900000000002,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,64.661,145.72555555555556,-48.273444444444436
137,14,-129.338,2018-07-16 14:11:48.165439,H1b2,2018-07-16 14:11:48.294777,805.0,671.944,2018-07-16 14:11:48.630749,2018-07-16 14:11:47.966894,2018-07-16 14:11:48.165439,-129.338,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,89.73499999999999,149.32088888888887,19.98288888888888
138,15,-39.603,2018-07-16 14:11:48.927118,H1b2,2018-07-16 14:11:48.966721,805.0,671.666,2018-07-16 14:11:49.302554,2018-07-16 14:11:48.630749,2018-07-16 14:11:48.927118,-39.603,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,-37.06,149.25911111111108,109.65611111111109
139,16,-76.663,2018-07-16 14:11:49.561724,H1b2,2018-07-16 14:11:49.638387,805.0,655.788,2018-07-16 14:11:49.966281,2018-07-16 14:11:49.302554,2018-07-16 14:11:49.561724,-76.663,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,-41.708999999999996,145.73066666666668,69.06766666666668
140,17,-118.37200000000001,2018-07-16 14:11:50.175803,H1b2,2018-07-16 14:11:50.294175,805.0,671.721,2018-07-16 14:11:50.630036,2018-07-16 14:11:49.966281,2018-07-16 14:11:50.175803,-118.37200000000001,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,8.048000000000002,149.27133333333333,30.89933333333333
141,18,-110.324,2018-07-16 14:11:50.855572,H1b2,2018-07-16 14:11:50.965896,805.0,655.8660000000001,2018-07-16 14:11:51.293829,2018-07-16 14:11:50.630036,2018-07-16 14:11:50.855572,-110.324,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,-21.434999999999988,145.748,35.42399999999999
142,19,-131.759,2018-07-16 14:11:51.490003,H1b2,2018-07-16 14:11:51.621762,805.0,671.845,2018-07-16 14:11:51.957685,2018-07-16 14:11:51.293829,2018-07-16 14:11:51.490003,-131.759,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,-8.574000000000012,149.29888888888888,17.539888888888896
143,20,-140.333,2018-07-16 14:11:52.153274,H1b2,2018-07-16 14:11:52.293607,805.0,671.5219999999999,2018-07-16 14:11:52.629368,2018-07-16 14:11:51.957685,2018-07-16 14:11:52.153274,-140.333,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,-16.638000000000005,149.22711111111113,8.894111111111132
144,21,-156.971,2018-07-16 14:11:52.808158,H1b2,2018-07-16 14:11:52.965129,805.0,655.549,2018-07-16 14:11:53.292903,2018-07-16 14:11:52.629368,2018-07-16 14:11:52.808158,-156.971,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,36.605,145.67755555555556,-11.293444444444447
145,22,-120.366,2018-07-16 14:11:53.500312,H1b2,2018-07-16 14:11:53.620678,805.0,671.7739999999999,2018-07-16 14:11:53.956565,2018-07-16 14:11:53.292903,2018-07-16 14:11:53.500312,-120.366,-139.54561904761906,43.66133431822278,-148.50036363636366,59.83025372990893,1,,149.28311111111108,28.91711111111111
146,1,-9.709,2018-07-16 14:14:27.053525,H1b3,2018-07-16 14:14:27.063234,805.0,447.741,2018-07-16 14:14:27.287104,2018-07-16 14:14:26.839314,2018-07-16 14:14:27.053525,-9.709,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-22.125999999999998,99.498,89.78899999999999
147,2,-31.835,2018-07-16 14:14:27.479140,H1b3,2018-07-16 14:14:27.510975,805.0,447.959,2018-07-16 14:14:27.734955,2018-07-16 14:14:27.287104,2018-07-16 14:14:27.479140,-31.835,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-50.725,99.54644444444445,67.71144444444445
148,3,-82.56,2018-07-16 14:14:27.876374,H1b3,2018-07-16 14:14:27.958934,805.0,431.717,2018-07-16 14:14:28.174792,2018-07-16 14:14:27.734955,2018-07-16 14:14:27.876374,-82.56,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-10.078000000000003,95.93711111111112,13.377111111111104
149,4,-92.63799999999999,2018-07-16 14:14:28.298013,H1b3,2018-07-16 14:14:28.390651,805.0,447.98199999999997,2018-07-16 14:14:28.614642,2018-07-16 14:14:28.174792,2018-07-16 14:14:28.298013,-92.63799999999999,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-58.96600000000001,99.55155555555555,6.913555555555562
150,5,-151.60399999999998,2018-07-16 14:14:28.687029,H1b3,2018-07-16 14:14:28.838633,805.0,447.69300000000004,2018-07-16 14:14:29.062479,2018-07-16 14:14:28.614642,2018-07-16 14:14:28.687029,-151.60399999999998,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-13.715999999999982,99.48733333333332,-52.11666666666669
151,6,-165.32,2018-07-16 14:14:29.121006,H1b3,2018-07-16 14:14:29.286326,805.0,447.662,2018-07-16 14:14:29.510157,2018-07-16 14:14:29.062479,2018-07-16 14:14:29.121006,-165.32,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,35.304,99.48044444444444,-65.83955555555555
152,7,-130.016,2018-07-16 14:14:29.603972,H1b3,2018-07-16 14:14:29.733988,805.0,431.75300000000004,2018-07-16 14:14:29.949864,2018-07-16 14:14:29.510157,2018-07-16 14:14:29.603972,-130.016,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,43.03099999999999,95.94511111111109,-34.07088888888889
153,8,-86.985,2018-07-16 14:14:30.078756,H1b3,2018-07-16 14:14:30.165741,805.0,448.07800000000003,2018-07-16 14:14:30.389780,2018-07-16 14:14:29.949864,2018-07-16 14:14:30.078756,-86.985,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-1.5220000000000056,99.57288888888887,12.587888888888884
154,9,-88.507,2018-07-16 14:14:30.525312,H1b3,2018-07-16 14:14:30.613819,805.0,447.537,2018-07-16 14:14:30.837587,2018-07-16 14:14:30.389780,2018-07-16 14:14:30.525312,-88.507,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,39.64600000000001,99.45266666666666,10.945666666666654
155,10,-48.861000000000004,2018-07-16 14:14:31.012495,H1b3,2018-07-16 14:14:31.061356,805.0,447.829,2018-07-16 14:14:31.285271,2018-07-16 14:14:30.837587,2018-07-16 14:14:31.012495,-48.861000000000004,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-17.973000000000006,99.51755555555556,50.65655555555556
156,11,-66.834,2018-07-16 14:14:31.442351,H1b3,2018-07-16 14:14:31.509185,805.0,431.996,2018-07-16 14:14:31.725183,2018-07-16 14:14:31.285271,2018-07-16 14:14:31.442351,-66.834,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-42.93899999999999,95.99911111111109,29.165111111111106
157,12,-109.773,2018-07-16 14:14:31.831408,H1b3,2018-07-16 14:14:31.941181,805.0,447.702,2018-07-16 14:14:32.165032,2018-07-16 14:14:31.725183,2018-07-16 14:14:31.831408,-109.773,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,14.861999999999995,99.48933333333332,-10.283666666666663
158,13,-94.911,2018-07-16 14:14:32.293972,H1b3,2018-07-16 14:14:32.388883,805.0,448.01800000000003,2018-07-16 14:14:32.612892,2018-07-16 14:14:32.165032,2018-07-16 14:14:32.293972,-94.911,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-50.80199999999999,99.55955555555555,4.648555555555546
159,14,-145.713,2018-07-16 14:14:32.691188,H1b3,2018-07-16 14:14:32.836901,805.0,431.772,2018-07-16 14:14:33.052787,2018-07-16 14:14:32.612892,2018-07-16 14:14:32.691188,-145.713,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,51.08699999999999,95.94933333333331,-49.76366666666666
160,15,-94.626,2018-07-16 14:14:33.174047,H1b3,2018-07-16 14:14:33.268673,805.0,447.681,2018-07-16 14:14:33.492513,2018-07-16 14:14:33.052787,2018-07-16 14:14:33.174047,-94.626,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,27.27900000000001,99.48466666666668,4.8586666666666645
161,16,-67.347,2018-07-16 14:14:33.649007,H1b3,2018-07-16 14:14:33.716354,805.0,447.93699999999995,2018-07-16 14:14:33.940323,2018-07-16 14:14:33.492513,2018-07-16 14:14:33.649007,-67.347,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,10.709999999999994,99.54155555555555,32.194555555555574
162,17,-56.637,2018-07-16 14:14:34.107654,H1b3,2018-07-16 14:14:34.164291,805.0,447.792,2018-07-16 14:14:34.388187,2018-07-16 14:14:33.940323,2018-07-16 14:14:34.107654,-56.637,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,31.329,99.50933333333332,42.87233333333333
163,18,-25.308000000000003,2018-07-16 14:14:34.586775,H1b3,2018-07-16 14:14:34.612083,805.0,431.87,2018-07-16 14:14:34.828018,2018-07-16 14:14:34.388187,2018-07-16 14:14:34.586775,-25.308000000000003,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-26.809,95.97111111111113,70.66311111111109
164,19,-52.117,2018-07-16 14:14:34.991836,H1b3,2018-07-16 14:14:35.043953,805.0,447.85900000000004,2018-07-16 14:14:35.267882,2018-07-16 14:14:34.828018,2018-07-16 14:14:34.991836,-52.117,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-50.489,99.5242222222222,47.407222222222224
165,20,-102.60600000000001,2018-07-16 14:14:35.389206,H1b3,2018-07-16 14:14:35.491812,805.0,447.82099999999997,2018-07-16 14:14:35.715723,2018-07-16 14:14:35.267882,2018-07-16 14:14:35.389206,-102.60600000000001,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-1.9410000000000025,99.5157777777778,-3.0902222222222093
166,21,-104.54700000000001,2018-07-16 14:14:35.835086,H1b3,2018-07-16 14:14:35.939633,805.0,447.908,2018-07-16 14:14:36.163587,2018-07-16 14:14:35.715723,2018-07-16 14:14:35.835086,-104.54700000000001,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,23.062,99.53511111111112,-5.011888888888876
167,22,-81.485,2018-07-16 14:14:36.306056,H1b3,2018-07-16 14:14:36.387541,805.0,431.718,2018-07-16 14:14:36.603400,2018-07-16 14:14:36.163587,2018-07-16 14:14:36.306056,-81.485,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-9.683000000000009,95.93733333333334,14.452333333333346
168,23,-91.16799999999999,2018-07-16 14:14:36.728091,H1b3,2018-07-16 14:14:36.819259,805.0,447.8,2018-07-16 14:14:37.043159,2018-07-16 14:14:36.603400,2018-07-16 14:14:36.728091,-91.16799999999999,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-30.27099999999999,99.51111111111112,8.343111111111114
169,24,-387.723,2018-07-16 14:14:36.879336,H1b3,2018-07-16 14:14:37.267059,805.0,447.77099999999996,2018-07-16 14:14:37.490945,2018-07-16 14:14:37.043159,2018-07-16 14:14:37.145620,-121.439,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,18.643999999999988,99.50466666666668,-21.93433333333333
170,25,-569.21,2018-07-16 14:14:37.145620,H1b3,2018-07-16 14:14:37.714830,805.0,447.906,2018-07-16 14:14:37.938783,2018-07-16 14:14:37.490945,2018-07-16 14:14:37.612035,-102.795,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,47.659,99.53466666666668,-3.2603333333333357
171,26,-550.701,2018-07-16 14:14:37.612035,H1b3,2018-07-16 14:14:38.162736,805.0,431.97,2018-07-16 14:14:38.378721,2018-07-16 14:14:37.938783,2018-07-16 14:14:38.107600,-55.136,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-2.0689999999999955,95.99333333333334,40.857333333333344
172,27,-487.106,2018-07-16 14:14:38.107600,H1b3,2018-07-16 14:14:38.594706,805.0,447.79699999999997,2018-07-16 14:14:38.818605,2018-07-16 14:14:38.378721,2018-07-16 14:14:38.537501,-57.205,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-58.90300000000001,99.51044444444445,42.305444444444454
173,28,-505.00199999999995,2018-07-16 14:14:38.537501,H1b3,2018-07-16 14:14:39.042503,805.0,447.69599999999997,2018-07-16 14:14:39.266351,2018-07-16 14:14:38.818605,2018-07-16 14:14:38.926395,-116.10799999999999,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,31.166999999999998,99.488,-16.620000000000005
174,29,-563.804,2018-07-16 14:14:38.926395,H1b3,2018-07-16 14:14:39.490199,805.0,447.93199999999996,2018-07-16 14:14:39.714165,2018-07-16 14:14:39.266351,2018-07-16 14:14:39.405258,-84.941,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,14.990000000000007,99.54044444444445,14.599444444444444
175,30,-532.873,2018-07-16 14:14:39.405258,H1b3,2018-07-16 14:14:39.938131,805.0,431.789,2018-07-16 14:14:40.154025,2018-07-16 14:14:39.714165,2018-07-16 14:14:39.868180,-69.95100000000001,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,2.276999999999987,95.95311111111113,26.00211111111112
176,31,-501.74,2018-07-16 14:14:39.868180,H1b3,2018-07-16 14:14:40.369920,805.0,447.87300000000005,2018-07-16 14:14:40.593856,2018-07-16 14:14:40.154025,2018-07-16 14:14:40.302246,-67.67399999999999,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-50.78299999999999,99.52733333333332,31.853333333333325
177,32,-515.547,2018-07-16 14:14:40.302246,H1b3,2018-07-16 14:14:40.817793,805.0,447.908,2018-07-16 14:14:41.041747,2018-07-16 14:14:40.593856,2018-07-16 14:14:40.699336,-118.45700000000001,-88.35882352941174,35.45370504591961,-227.3147352941176,211.77438338295508,0,-1.6270000000000095,99.53511111111112,-18.921888888888873
