,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
37,3,-101.781,2018-07-21 21:54:11.657334,H1a3,2018-07-21 21:54:11.759115,131.0,447.708,2018-07-21 21:54:11.982969,2018-07-21 21:54:11.535226,2018-07-21 21:54:11.657334,-101.781,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-50.60499999999999
38,4,-152.386,2018-07-21 21:54:12.054437,H1a3,2018-07-21 21:54:12.206823,131.0,447.836,2018-07-21 21:54:12.430741,2018-07-21 21:54:11.982969,2018-07-21 21:54:12.054437,-152.386,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,10.842999999999991
39,5,-141.543,2018-07-21 21:54:12.513116,H1a3,2018-07-21 21:54:12.654659,131.0,431.772,2018-07-21 21:54:12.870545,2018-07-21 21:54:12.430741,2018-07-21 21:54:12.513116,-141.543,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,42.994
40,6,-98.54899999999999,2018-07-21 21:54:12.987882,H1a3,2018-07-21 21:54:13.086431,131.0,447.76599999999996,2018-07-21 21:54:13.310314,2018-07-21 21:54:12.870545,2018-07-21 21:54:12.987882,-98.54899999999999,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-33.904
41,7,-132.453,2018-07-21 21:54:13.401744,H1a3,2018-07-21 21:54:13.534197,131.0,447.912,2018-07-21 21:54:13.758153,2018-07-21 21:54:13.310314,2018-07-21 21:54:13.401744,-132.453,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-26.317999999999987
42,8,-158.77100000000002,2018-07-21 21:54:13.823338,H1a3,2018-07-21 21:54:13.982109,131.0,431.662,2018-07-21 21:54:14.197940,2018-07-21 21:54:13.758153,2018-07-21 21:54:13.823338,-158.77100000000002,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,67.75999999999999
43,9,-91.01100000000001,2018-07-21 21:54:14.322760,H1a3,2018-07-21 21:54:14.413771,131.0,447.77099999999996,2018-07-21 21:54:14.637657,2018-07-21 21:54:14.197940,2018-07-21 21:54:14.322760,-91.01100000000001,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,23.182
44,10,-67.829,2018-07-21 21:54:14.793713,H1a3,2018-07-21 21:54:14.861542,131.0,447.95,2018-07-21 21:54:15.085517,2018-07-21 21:54:14.637657,2018-07-21 21:54:14.793713,-67.829,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-14.066000000000004
45,11,-81.895,2018-07-21 21:54:15.227597,H1a3,2018-07-21 21:54:15.309492,131.0,447.515,2018-07-21 21:54:15.533249,2018-07-21 21:54:15.085517,2018-07-21 21:54:15.227597,-81.895,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,-5.466999999999999
46,12,-87.36200000000001,2018-07-21 21:54:15.669645,H1a3,2018-07-21 21:54:15.757007,131.0,431.847,2018-07-21 21:54:15.972930,2018-07-21 21:54:15.533249,2018-07-21 21:54:15.669645,-87.36200000000001,-77.33908823529411,41.30148877745696,-77.33908823529411,41.30148877745696,0,39.072
