,Unnamed: 0,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response
70,2,39.687,2018-07-20 23:04:13.173558,H1a4,2018-07-20 23:04:13.133871,129.0,335.63300000000004,2018-07-20 23:04:13.301687,2018-07-20 23:04:12.973980,2018-07-20 23:04:13.173558,39.687,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-77.68799999999997
71,3,-38.001,2018-07-20 23:04:13.431503,H1a4,2018-07-20 23:04:13.469504,129.0,336.07300000000004,2018-07-20 23:04:13.637540,2018-07-20 23:04:13.301687,2018-07-20 23:04:13.431503,-38.001,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-49.356
72,4,-87.35700000000001,2018-07-20 23:04:13.718220,H1a4,2018-07-20 23:04:13.805577,129.0,335.49,2018-07-20 23:04:13.973322,2018-07-20 23:04:13.637540,2018-07-20 23:04:13.718220,-87.35700000000001,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-8.295000000000002
73,5,-95.652,2018-07-20 23:04:14.045415,H1a4,2018-07-20 23:04:14.141067,129.0,335.849,2018-07-20 23:04:14.308991,2018-07-20 23:04:13.973322,2018-07-20 23:04:14.045415,-95.652,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-16.586
74,6,-112.238,2018-07-20 23:04:14.364678,H1a4,2018-07-20 23:04:14.476916,129.0,320.059,2018-07-20 23:04:14.636946,2018-07-20 23:04:14.308991,2018-07-20 23:04:14.364678,-112.238,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,44.36600000000001
75,7,-67.872,2018-07-20 23:04:14.729103,H1a4,2018-07-20 23:04:14.796975,129.0,335.87800000000004,2018-07-20 23:04:14.964914,2018-07-20 23:04:14.636946,2018-07-20 23:04:14.729103,-67.872,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,24.553
76,8,-43.318999999999996,2018-07-20 23:04:15.089534,H1a4,2018-07-20 23:04:15.132853,129.0,335.966,2018-07-20 23:04:15.300836,2018-07-20 23:04:14.964914,2018-07-20 23:04:15.089534,-43.318999999999996,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,12.073000000000004
77,9,-31.246,2018-07-20 23:04:15.437573,H1a4,2018-07-20 23:04:15.468819,129.0,335.825,2018-07-20 23:04:15.636731,2018-07-20 23:04:15.300836,2018-07-20 23:04:15.437573,-31.246,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-4.449000000000002
78,10,-35.695,2018-07-20 23:04:15.768949,H1a4,2018-07-20 23:04:15.804644,129.0,335.63,2018-07-20 23:04:15.972459,2018-07-20 23:04:15.636731,2018-07-20 23:04:15.768949,-35.695,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-11.938000000000002
79,11,-47.633,2018-07-20 23:04:16.092641,H1a4,2018-07-20 23:04:16.140274,129.0,319.79400000000004,2018-07-20 23:04:16.300171,2018-07-20 23:04:15.972459,2018-07-20 23:04:16.092641,-47.633,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,11.581000000000005
80,12,-36.052,2018-07-20 23:04:16.424016,H1a4,2018-07-20 23:04:16.460068,129.0,335.871,2018-07-20 23:04:16.628003,2018-07-20 23:04:16.300171,2018-07-20 23:04:16.424016,-36.052,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-4.1640000000000015
81,13,-40.216,2018-07-20 23:04:16.755723,H1a4,2018-07-20 23:04:16.795939,129.0,335.889,2018-07-20 23:04:16.963884,2018-07-20 23:04:16.628003,2018-07-20 23:04:16.755723,-40.216,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-32.940999999999995
82,14,-73.157,2018-07-20 23:04:17.058671,H1a4,2018-07-20 23:04:17.131828,129.0,335.80800000000005,2018-07-20 23:04:17.299732,2018-07-20 23:04:16.963884,2018-07-20 23:04:17.058671,-73.157,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-28.81400000000001
83,15,-101.971,2018-07-20 23:04:17.365665,H1a4,2018-07-20 23:04:17.467636,129.0,335.89599999999996,2018-07-20 23:04:17.635584,2018-07-20 23:04:17.299732,2018-07-20 23:04:17.365665,-101.971,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-24.879999999999995
84,16,-126.851,2018-07-20 23:04:17.676681,H1a4,2018-07-20 23:04:17.803532,129.0,335.92400000000004,2018-07-20 23:04:17.971494,2018-07-20 23:04:17.635584,2018-07-20 23:04:17.676681,-126.851,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-16.49000000000001
85,17,-143.341,2018-07-20 23:04:17.996115,H1a4,2018-07-20 23:04:18.139456,129.0,319.83299999999997,2018-07-20 23:04:18.299373,2018-07-20 23:04:17.971494,2018-07-20 23:04:17.996115,-143.341,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,3.7880000000000114
86,18,-139.553,2018-07-20 23:04:18.319736,H1a4,2018-07-20 23:04:18.459289,129.0,335.999,2018-07-20 23:04:18.627289,2018-07-20 23:04:18.299373,2018-07-20 23:04:18.319736,-139.553,-62.8123181818182,67.05357044333084,-46.48866666666666,90.46976612483209,1,-16.89699999999999
