,Asynchrony,Tap Onset,Test,True Onset,User ID,IOI,Max,Min,Sanitized Tap Onset,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Mean Asynchrony,Std Dev Asynchrony,Missed Taps,Phase Correction Response,Latency,Latency Corrected SA
26,-31.429,2018-07-16 14:13:12.565311,H1a4,2018-07-16 14:13:12.596740,805,335.613,2018-07-16 14:13:12.764546,2018-07-16 14:13:12.428660,2018-07-16 14:13:12.565311,-31.429,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,-16.339000000000002,74.58066666666667,43.15166666666667
27,-47.768,2018-07-16 14:13:12.884585,H1a4,2018-07-16 14:13:12.932353,805,335.839,2018-07-16 14:13:13.100272,2018-07-16 14:13:12.764546,2018-07-16 14:13:12.884585,-47.768,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,16.337,74.63088888888889,26.86288888888889
28,-31.431,2018-07-16 14:13:13.236761,H1a4,2018-07-16 14:13:13.268192,805,336.033,2018-07-16 14:13:13.436209,2018-07-16 14:13:13.100272,2018-07-16 14:13:13.236761,-31.431,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,-8.475999999999996,74.674,43.24300000000001
29,-39.907,2018-07-16 14:13:13.564318,H1a4,2018-07-16 14:13:13.604225,805,319.899,2018-07-16 14:13:13.764175,2018-07-16 14:13:13.436209,2018-07-16 14:13:13.564318,-39.907,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,20.157999999999998,71.08866666666667,31.181666666666672
30,-19.749,2018-07-16 14:13:13.904375,H1a4,2018-07-16 14:13:13.924124,805,335.771,2018-07-16 14:13:14.092010,2018-07-16 14:13:13.764175,2018-07-16 14:13:13.904375,-19.749,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,-33.108999999999995,74.61577777777778,54.866777777777784
31,-52.858,2018-07-16 14:13:14.207037,H1a4,2018-07-16 14:13:14.259895,805,335.885,2018-07-16 14:13:14.427837,2018-07-16 14:13:14.092010,2018-07-16 14:13:14.207037,-52.858,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,16.288999999999994,74.64111111111112,21.78311111111112
32,-36.569,2018-07-16 14:13:14.559211,H1a4,2018-07-16 14:13:14.595780,805,336.125,2018-07-16 14:13:14.763842,2018-07-16 14:13:14.427837,2018-07-16 14:13:14.559211,-36.569,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,-16.936999999999998,74.69444444444444,38.12544444444444
33,-53.506,2018-07-16 14:13:14.878399,H1a4,2018-07-16 14:13:14.931905,805,335.538,2018-07-16 14:13:15.099674,2018-07-16 14:13:14.763842,2018-07-16 14:13:14.878399,-53.506,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,-32.400000000000006,74.56400000000001,21.058000000000007
34,-85.906,2018-07-16 14:13:15.181537,H1a4,2018-07-16 14:13:15.267443,805,319.848,2018-07-16 14:13:15.427367,2018-07-16 14:13:15.099674,2018-07-16 14:13:15.181537,-85.906,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,-12.641999999999996,71.07733333333334,-14.828666666666663
35,-98.548,2018-07-16 14:13:15.488743,H1a4,2018-07-16 14:13:15.587291,805,336.062,2018-07-16 14:13:15.755322,2018-07-16 14:13:15.427367,2018-07-16 14:13:15.488743,-98.548,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,11.811000000000007,74.68044444444445,-23.867555555555555
36,-86.737,2018-07-16 14:13:15.836616,H1a4,2018-07-16 14:13:15.923353,805,335.909,2018-07-16 14:13:16.091307,2018-07-16 14:13:15.755322,2018-07-16 14:13:15.836616,-86.737,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,44.696,74.64644444444444,-12.090555555555554
37,-42.041,2018-07-16 14:13:16.217221,H1a4,2018-07-16 14:13:16.259262,805,335.676,2018-07-16 14:13:16.427100,2018-07-16 14:13:16.091307,2018-07-16 14:13:16.217221,-42.041,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,-16.370000000000005,74.59466666666667,32.55366666666667
38,-58.411,2018-07-16 14:13:16.536527,H1a4,2018-07-16 14:13:16.594938,805,335.799,2018-07-16 14:13:16.762837,2018-07-16 14:13:16.427100,2018-07-16 14:13:16.536527,-58.411,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,-0.14399999999999835,74.622,16.211
39,-58.555,2018-07-16 14:13:16.872182,H1a4,2018-07-16 14:13:16.930737,805,320.269,2018-07-16 14:13:17.090872,2018-07-16 14:13:16.762837,2018-07-16 14:13:16.872182,-58.555,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,11.399999999999999,71.1708888888889,12.615888888888897
40,-47.155,2018-07-16 14:13:17.203851,H1a4,2018-07-16 14:13:17.251006,805,335.722,2018-07-16 14:13:17.418867,2018-07-16 14:13:17.090872,2018-07-16 14:13:17.203851,-47.155,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,8.241,74.60488888888888,27.44988888888888
41,-38.914,2018-07-16 14:13:17.547814,H1a4,2018-07-16 14:13:17.586728,805,335.769,2018-07-16 14:13:17.754613,2018-07-16 14:13:17.418867,2018-07-16 14:13:17.547814,-38.914,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,8.404,74.61533333333334,35.70133333333334
42,-30.51,2018-07-16 14:13:17.891987,H1a4,2018-07-16 14:13:17.922497,805,335.766,2018-07-16 14:13:18.090380,2018-07-16 14:13:17.754613,2018-07-16 14:13:17.891987,-30.51,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,-24.864,74.61466666666666,44.10466666666666
43,-55.374,2018-07-16 14:13:18.202889,H1a4,2018-07-16 14:13:18.258263,805,335.855,2018-07-16 14:13:18.426191,2018-07-16 14:13:18.090380,2018-07-16 14:13:18.202889,-55.374,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,-65.71000000000001,74.63444444444445,19.260444444444452
44,-121.084,2018-07-16 14:13:18.473034,H1a4,2018-07-16 14:13:18.594118,805,320.331,2018-07-16 14:13:18.754284,2018-07-16 14:13:18.426191,2018-07-16 14:13:18.473034,-121.084,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,36.074,71.18466666666667,-49.89933333333333
45,-85.01,2018-07-16 14:13:18.829439,H1a4,2018-07-16 14:13:18.914449,805,335.552,2018-07-16 14:13:19.082225,2018-07-16 14:13:18.754284,2018-07-16 14:13:18.829439,-85.01,-45.120333333333335,39.64606148615063,-45.120333333333335,39.64606148615063,0,,74.56711111111112,-10.442888888888888
