,A,B,T-Stat,p-value
442,A4a4,H2a3,-0.6847949464117666,0.49368490447026003
443,A4a4,H2a4,-6.529844044420866,1.2837676247575872e-10
444,A4a4,H2b1,12.771219902908582,1.7464341231787402e-28
445,A4a4,H2b2,6.587510730905813,8.753071167918939e-11
446,A4a4,H2b3,-4.184219053581129,3.1556892264808365e-05
447,A4a4,H2b4,-5.4483151182046194,7.134720928420776e-08
448,A4b1,H1a1,13.737729336722296,1.5103960858821363e-35
449,A4b1,H1a2,5.378338075403077,1.4504087810343523e-07
450,A4b1,H1a3,0.715104604500137,0.47508905323816586
451,A4b1,H1a4,-1.7431739226814118,0.08232324219148718
452,A4b1,H1b1,12.029607501123008,5.796762222826092e-29
453,A4b1,H1b2,3.18225143788913,0.0015868431766165687
454,A4b1,H1b3,1.3438059481589166,0.1799792922251456
455,A4b1,H1b4,-1.633276884576336,0.1034187522464143
456,A4b1,H2a1,6.251680092917767,9.572039967440022e-10
457,A4b1,H2a2,2.8647175836328196,0.004454095358893429
458,A4b1,H2a3,-0.5629033308029623,0.5739140322167473
459,A4b1,H2a4,-1.7974362325364477,0.0732641056998452
460,A4b1,H2b1,8.48315990852465,2.481898944286721e-16
461,A4b1,H2b2,1.697975346055026,0.09042725894891293
462,A4b1,H2b3,-1.5080267343532778,0.1325403108260381
463,A4b1,H2b4,-1.5627438523916566,0.11915976554619592
464,A4b2,H1a1,25.82746455594695,1.5841163112907219e-83
465,A4b2,H1a2,13.22301457253895,8.945294129624424e-35
466,A4b2,H1a3,1.3286270437416972,0.1846600898101412
467,A4b2,H1a4,-5.644011877193934,3.186977211035974e-08
468,A4b2,H1b1,20.954193138329398,1.3449933954007869e-61
469,A4b2,H1b2,6.490848214994959,1.6795285214393368e-10
470,A4b2,H1b3,2.9440152902185646,0.0033861583463997034
471,A4b2,H1b4,-5.0151706201934125,7.390855024880704e-07
472,A4b2,H2a1,10.923107702981673,8.0502347752885075e-25
473,A4b2,H2a2,6.962826071024864,1.0151004360656605e-11
474,A4b2,H2a3,-2.226965567135168,0.026466266836109833
475,A4b2,H2a4,-5.763120695453013,1.6425016844812674e-08
476,A4b2,H2b1,11.54986291834996,2.685000686186319e-25
477,A4b2,H2b2,3.499659241172807,0.0004965067691623641
478,A4b2,H2b3,-4.544780610984025,6.77055234235973e-06
479,A4b2,H2b4,-5.105838468535618,5.101643547272546e-07
480,A4b3,H1a1,29.84388271078345,1.3852546041576064e-82
481,A4b3,H1a2,19.17284722698652,1.2079020868647765e-64
482,A4b3,H1a3,3.035554236399257,0.002491114773899871
483,A4b3,H1a4,-7.954801146014445,9.061217216991988e-15
484,A4b3,H1b1,23.602082526670365,1.166384491918769e-62
485,A4b3,H1b2,8.518428575742695,1.7083621092641234e-16
486,A4b3,H1b3,5.136488711410812,3.5395652664256615e-07
487,A4b3,H1b4,-6.403161620017209,2.604438578936754e-10
488,A4b3,H2a1,12.597174101581311,5.687538212752259e-30
489,A4b3,H2a2,10.8865183207953,8.939571646681568e-26
490,A4b3,H2a3,-2.4143081579773806,0.01602223838456008
491,A4b3,H2a4,-8.066796479353306,3.65088821736286e-15
492,A4b3,H2b1,12.297418404612882,5.217099038965434e-27
493,A4b3,H2b2,5.232086926864916,2.197283461091274e-07
494,A4b3,H2b3,-5.547010494390801,3.895925833109563e-08
495,A4b3,H2b4,-7.0411122042768035,5.067339657247401e-12
496,A4b4,H1a1,30.381930225352917,8.026686395676814e-85
497,A4b4,H1a2,20.08069930838229,1.3328797839887544e-69
498,A4b4,H1a3,4.4167859460918795,1.1668441807829576e-05
499,A4b4,H1a4,-6.175380596297864,1.2445200474214766e-09
500,A4b4,H1b1,24.11519783819884,1.4464822335870768e-64
501,A4b4,H1b2,9.333951903315103,2.6661795194091103e-19
502,A4b4,H1b3,6.346543099502903,3.756985261395666e-10
503,A4b4,H1b4,-4.93393532120189,9.861692438541462e-07
504,A4b4,H2a1,13.172102311165684,3.293624208564292e-32
505,A4b4,H2a2,11.985505885887157,1.8836782946102895e-30
506,A4b4,H2a3,-0.8811697696020723,0.3785398998275883
507,A4b4,H2a4,-6.317416591389507,5.129862451641716e-10
508,A4b4,H2b1,12.656653299938174,3.284721313676387e-28
509,A4b4,H2b2,6.209562619164071,8.886547969883268e-10
510,A4b4,H2b3,-4.193820557825365,3.038170280066164e-05
511,A4b4,H2b4,-5.310444617279508,1.5409499065409326e-07
