,A,B,T-Stat,p-value
450,H1a3,H2a3,-5.975699692254862,3.048593758899633e-09
451,H1a3,H2a4,-12.371285193614147,4.510511671489942e-33
452,H1a3,H2b1,11.578240753244891,1.3024835619410553e-24
453,H1a3,H2b2,3.2031526707956592,0.0014191005716444641
454,H1a3,H2b3,-8.646125380846653,2.0200133516230415e-17
455,H1a3,H2b4,-11.273371483971422,5.317090407601647e-28
456,H1a4,A3a1,3.367754647617792,0.0009140822851481426
457,H1a4,A3a2,6.979032890109735,3.694153974945378e-11
458,H1a4,A3a3,5.784876634702639,1.2246590787463992e-08
459,H1a4,A3a4,6.4646463008785835,1.5419499252493704e-10
460,H1a4,A3b1,4.336814303212203,2.317533640906097e-05
461,H1a4,A3b2,5.609512380111897,5.720311445567553e-08
462,H1a4,A3b3,7.552477972249872,1.850142914730323e-13
463,H1a4,A3b4,4.410251797183345,1.1707004470810649e-05
464,H1a4,A4a1,1.4436561987448004,0.14986285076114203
465,H1a4,A4a2,5.985109336140645,4.797637339107654e-09
466,H1a4,A4a3,6.583760107939636,1.1222135774574105e-10
467,H1a4,A4a4,6.3896051766638635,3.1855430805272096e-10
468,H1a4,A4b1,1.7431739226814118,0.08232324219148718
469,H1a4,A4b2,5.644011877193934,3.186977211035974e-08
470,H1a4,A4b3,7.954801146014445,9.061217216991988e-15
471,H1a4,A4b4,6.175380596297864,1.2445200474214766e-09
472,H1a4,H2a1,16.15402965744961,1.2846487631759443e-42
473,H1a4,H2a2,19.908186447534572,5.6007331612343195e-73
474,H1a4,H2a3,6.06938373499277,1.687573729557125e-09
475,H1a4,H2a4,-0.3071085828717181,0.7588061583913474
476,H1a4,H2b1,14.307392927383992,2.9052126795946915e-33
477,H1a4,H2b2,11.293446965719104,4.239947693694611e-27
478,H1a4,H2b3,0.8810359875184302,0.3785227228209985
479,H1a4,H2b4,0.9939297697604003,0.3204296080118524
480,H1b1,A3a1,-6.632439234335379,2.1221675573889763e-10
481,H1b1,A3a2,-15.348886554697915,1.4547074824415936e-41
482,H1b1,A3a3,-23.530937188383945,1.0808443731564573e-64
483,H1b1,A3a4,-25.02105599630274,1.2839093683218012e-64
484,H1b1,A3b1,-5.710437129698806,3.259473899378599e-08
485,H1b1,A3b2,-18.236874994277507,4.600037335398547e-53
486,H1b1,A3b3,-22.919149800611898,1.925725642047072e-62
487,H1b1,A3b4,-25.437028091240727,1.673069000865121e-66
488,H1b1,A4a1,-13.991490116378364,2.599695639142527e-37
489,H1b1,A4a2,-21.12855438534746,1.4129362905890928e-61
490,H1b1,A4a3,-23.404921627270614,9.354651834193497e-64
491,H1b1,A4a4,-24.475899340680673,1.6666482246032407e-64
492,H1b1,A4b1,-12.029607501123008,5.796762222826092e-29
493,H1b1,A4b2,-20.954193138329398,1.3449933954007869e-61
494,H1b1,A4b3,-23.602082526670365,1.166384491918769e-62
495,H1b1,A4b4,-24.11519783819884,1.4464822335870768e-64
496,H1b1,H2a1,-8.679660732897302,8.32008797691768e-17
497,H1b1,H2a2,-18.410554520729008,2.5862836438859693e-47
498,H1b1,H2a3,-24.959109710759986,5.763520827168888e-65
499,H1b1,H2a4,-27.325584253656057,2.289295737956236e-70
500,H1b1,H2b1,-2.0730921065217145,0.038912481909316364
501,H1b1,H2b2,-19.237082932626304,1.5982487487243863e-53
502,H1b1,H2b3,-25.81202218868162,4.311328065298337e-71
503,H1b1,H2b4,-26.927338022868934,2.9679953911548475e-69
504,H1b2,A3a1,-0.07874365739126724,0.9373104966267758
505,H1b2,A3a2,-2.134569366178384,0.03346779590674901
506,H1b2,A3a3,-8.787257331280202,1.64954045108162e-17
507,H1b2,A3a4,-10.3240530371004,1.182290890218968e-22
508,H1b2,A3b1,0.8715074132590238,0.3844542262994637
509,H1b2,A3b2,-4.508634229424865,8.395282302205546e-06
510,H1b2,A3b3,-7.8521370474687435,1.9809527198398565e-14
511,H1b2,A3b4,-11.041142762266782,1.8397002884129313e-25
512,H1b2,A4a1,-4.195939802264796,3.3669823165473406e-05
513,H1b2,A4a2,-6.538388573367171,1.2476200832482459e-10
514,H1b2,A4a3,-8.518534264499003,1.4284615271644955e-16
515,H1b2,A4a4,-9.702451001900998,1.580395134883823e-20
516,H1b2,A4b1,-3.18225143788913,0.0015868431766165687
517,H1b2,A4b2,-6.490848214994959,1.6795285214393368e-10
518,H1b2,A4b3,-8.518428575742695,1.7083621092641234e-16
519,H1b2,A4b4,-9.333951903315103,2.6661795194091103e-19
520,H1b2,H2a1,5.806664940321159,1.1540822734173657e-08
521,H1b2,H2a2,-1.1218682901348485,0.26238531393124526
522,H1b2,H2a3,-10.294551012410986,1.2596368399920983e-22
523,H1b2,H2a4,-13.767364952514239,2.2892379200550728e-36
524,H1b2,H2b1,8.275214274260653,5.5724494831769994e-15
525,H1b2,H2b2,-3.546374665685542,0.0004153868308181957
526,H1b2,H2b3,-11.973012318440974,8.304910643637137e-30
527,H1b2,H2b4,-13.158233790096945,9.051790488789038e-34
528,H1b3,A3a1,1.2602534285556393,0.20906319510069007
529,H1b3,A3a2,1.160573049234865,0.24694058947064806
530,H1b3,A3a3,-5.589045145727176,3.2035312002794556e-08
531,H1b3,A3a4,-7.931425667849528,6.3699571713544746e-15
532,H1b3,A3b1,2.2269296563193275,0.027074201891353677
533,H1b3,A3b2,-1.127851543189615,0.26034060053414637
534,H1b3,A3b3,-4.254266877872323,2.3673721874629658e-05
535,H1b3,A3b4,-8.989224245042188,1.5275574913039211e-18
536,H1b3,A4a1,-2.139428470931183,0.033150123285288456
537,H1b3,A4a2,-2.932341206924181,0.0035087338046973227
538,H1b3,A4a3,-5.192169762803761,2.705956870459381e-07
539,H1b3,A4a4,-6.908047926650704,1.0017830132891421e-11
540,H1b3,A4b1,-1.3438059481589166,0.1799792922251456
541,H1b3,A4b2,-2.9440152902185646,0.0033861583463997034
542,H1b3,A4b3,-5.136488711410812,3.5395652664256615e-07
543,H1b3,A4b4,-6.346543099502903,3.756985261395666e-10
544,H1b3,H2a1,10.06714694444862,4.70928881092833e-21
545,H1b3,H2a2,5.559386423481879,3.470752721970387e-08
546,H1b3,H2a3,-7.8535057670043775,1.03312807230549e-14
547,H1b3,H2a4,-13.428503137586,9.507517204093024e-38
548,H1b3,H2b1,10.798950886735515,2.781360626695025e-22
549,H1b3,H2b2,1.1442822717550576,0.2528363082435968
550,H1b3,H2b3,-10.118666192179756,4.746369897282319e-23
551,H1b3,H2b4,-12.476365292020574,3.785597944693916e-33
552,H1b4,A3a1,3.2896363343894177,0.0011883646644553917
553,H1b4,A3a2,6.597378458835742,2.649185521659415e-10
554,H1b4,A3a3,4.771763499698266,2.202864859913414e-06
555,H1b4,A3a4,4.827313653517087,1.5984162005095457e-06
556,H1b4,A3b1,4.254800299724157,3.2262433265139434e-05
557,H1b4,A3b2,5.17989171426818,4.3137593090236505e-07
558,H1b4,A3b3,6.296922723100377,5.242335933130967e-10
559,H1b4,A3b4,3.2482305823461934,0.0012028265587326814
560,H1b4,A4a1,1.316638310929305,0.18890297030659894
561,H1b4,A4a2,5.296326102746765,1.7555994811313003e-07
562,H1b4,A4a3,5.427664261613224,7.832320878504866e-08
563,H1b4,A4a4,4.981378675655868,7.684625674767875e-07
564,H1b4,A4b1,1.633276884576336,0.1034187522464143
565,H1b4,A4b2,5.0151706201934125,7.390855024880704e-07
566,H1b4,A4b3,6.403161620017209,2.604438578936754e-10
567,H1b4,A4b4,4.93393532120189,9.861692438541462e-07
568,H1b4,H2a1,15.507934063262583,2.994431537488918e-41
569,H1b4,H2a2,16.880686076701803,1.0558540162447209e-56
570,H1b4,H2a3,4.583195380129526,5.08851875194763e-06
571,H1b4,H2a4,-0.6670904106066082,0.5048570793814406
572,H1b4,H2b1,14.054406114634888,8.789285977396635e-33
573,H1b4,H2b2,10.072029072527261,1.4492593707792306e-22
574,H1b4,H2b3,0.42852177396195207,0.6683540695340162
575,H1b4,H2b4,0.37417439292147836,0.7083489834552165
