,A,B,T-Stat,p-value
461,A2b3,A2b2,-0.00955965858943548,0.9923758722038968
462,A2b3,A2b3,0.0,1.0
463,A2b3,A2b4,0.30522034955556343,0.7603123624339919
464,A2b3,A3a1,2.3702533895518396,0.01874519380299045
465,A2b3,A3a2,4.15830912218118,4.507937034027677e-05
466,A2b3,A3a3,0.0011555329550836705,0.9990784055678981
467,A2b3,A3a4,-1.1525161737371565,0.24955311763833743
468,A2b3,A3b1,3.337405766252744,0.0010106821254157676
469,A2b3,A3b2,2.3302505005829346,0.02055223609468663
470,A2b3,A3b3,1.4921956783902224,0.1361872630861638
471,A2b3,A3b4,-2.548579704086343,0.011057486650202841
472,A2b3,A4a1,-0.25709444340954224,0.7972731617838462
473,A2b3,A4a2,1.561134284969375,0.11916885040450065
474,A2b3,A4a3,0.5556892620797498,0.5786415149148822
475,A2b3,A4a4,-0.5423403560881236,0.5877902304537679
476,A2b3,A4b1,0.2798618130262493,0.7797704007985659
477,A2b3,A4b2,1.399728079074461,0.16227523278280584
478,A2b3,A4b3,1.1235801026436458,0.2616522859518634
479,A2b3,A4b4,-0.2852875799356956,0.7755248000625351
480,A2b4,A1a1,6.7144638829601355,1.271236518254816e-10
481,A2b4,A1a2,1.507781330259344,0.13209207346760235
482,A2b4,A1a3,2.8852072915148423,0.00404001800574015
483,A2b4,A1a4,1.8436722542070711,0.06584104168354799
484,A2b4,A1b1,1.5092752488664267,0.13203719520539156
485,A2b4,A1b2,-2.7358502563830367,0.0064177128481280685
486,A2b4,A1b3,-2.077785583761753,0.03821483001062168
487,A2b4,A1b4,-2.3322530365069967,0.020116866183497673
488,A2b4,A2a1,1.3994083042753835,0.16258201070235434
489,A2b4,A2a2,-0.581945611317773,0.560833671229974
490,A2b4,A2a3,1.288041715813224,0.19827204746958205
491,A2b4,A2a4,-1.4202619381002672,0.1560901972103163
492,A2b4,A2b1,-1.5957081701524978,0.11127919350173762
493,A2b4,A2b2,-0.2993013953073978,0.7648194753180613
494,A2b4,A2b3,-0.30522034955556343,0.7603123624339919
495,A2b4,A2b4,0.0,1.0
496,A2b4,A3a1,2.321291186502114,0.021299113360618634
497,A2b4,A3a2,4.033583958950511,7.467074684254053e-05
498,A2b4,A3a3,-0.26472892284803645,0.7913123264937869
499,A2b4,A3a4,-1.506179107238679,0.13254621097922625
500,A2b4,A3b1,3.2887985810731246,0.0011916895341955963
501,A2b4,A3b2,2.180871992351672,0.03009246577860894
502,A2b4,A3b3,1.2354901909790934,0.21715749894439887
503,A2b4,A3b4,-2.90445761580895,0.0038147184002132076
504,A2b4,A4a1,-0.342348495807649,0.7323170091937687
505,A2b4,A4a2,1.3626743139737263,0.17365356865762027
506,A2b4,A4a3,0.2879902456999378,0.7734618105878315
507,A2b4,A4a4,-0.8593642380488035,0.3905017663305028
508,A2b4,A4b1,0.20693535795717388,0.8361967266402096
509,A2b4,A4b2,1.206988534461182,0.2280738186164083
510,A2b4,A4b3,0.8372379491466324,0.40281103023608855
511,A2b4,A4b4,-0.5807477236319019,0.5616406198252368
512,A3a1,A1a1,-0.5288157177653705,0.5974837615067947
513,A3a1,A1a2,-2.0516839021242257,0.04151711174803052
514,A3a1,A1a3,-1.8935825538601883,0.059763832160640996
515,A3a1,A1a4,-2.084397386818862,0.03844125102145014
516,A3a1,A1b1,-1.7091260840322853,0.08875083403263874
517,A3a1,A1b2,-2.823964302888729,0.005223852496189847
518,A3a1,A1b3,-2.674735837701029,0.008105607792300424
519,A3a1,A1b4,-2.727706113298702,0.00695026521979519
520,A3a1,A2a1,-1.800858777459955,0.07305518199095538
521,A3a1,A2a2,-2.4152187536684426,0.016642774887666096
522,A3a1,A2a3,-2.129421417207482,0.034474416304188786
523,A3a1,A2a4,-2.543544340781953,0.011747937270549015
524,A3a1,A2b1,-2.6790385635955394,0.00796291518242353
525,A3a1,A2b2,-2.3684473022837014,0.018828677507680726
526,A3a1,A2b3,-2.3702533895518396,0.01874519380299045
527,A3a1,A2b4,-2.321291186502114,0.021299113360618634
528,A3a1,A3a1,0.0,1.0
529,A3a1,A3a2,-0.7834525448336654,0.434138970236982
530,A3a1,A3a3,-2.3601255831648467,0.019233630032127847
531,A3a1,A3a4,-2.5484850599718216,0.011591712176451942
532,A3a1,A3b1,0.6909769527987749,0.4899985948720058
533,A3a1,A3b2,-1.570984510790389,0.11759251495644531
534,A3a1,A3b3,-2.0858743655309113,0.038264175763079715
535,A3a1,A3b4,-2.7713355386472474,0.0061227382024787785
536,A3a1,A4a1,-2.1981508632561377,0.028662262589686332
537,A3a1,A4a2,-1.9627793353295553,0.05100203400523004
538,A3a1,A4a3,-2.2606237122061708,0.024865742014420805
539,A3a1,A4a4,-2.4591591146389318,0.014793792451443818
540,A3a1,A4b1,-1.8196892932109048,0.06964584860410188
541,A3a1,A4b2,-1.9854807329911666,0.048391504798134914
542,A3a1,A4b3,-2.180126338361897,0.030435222193071605
543,A3a1,A4b4,-2.4163734447003953,0.016587088540578252
544,A3a2,A1a1,0.6695513993182576,0.5036127011732521
545,A3a2,A1a2,-3.262190099837384,0.0012613881159894433
546,A3a2,A1a3,-2.908709035101242,0.004000578248684211
547,A3a2,A1a4,-3.476466449829681,0.0006196489428834651
548,A3a2,A1b1,-1.9894210485607076,0.04724373582016103
549,A3a2,A1b2,-5.24397646734965,3.243873825471573e-07
550,A3a2,A1b3,-4.931480430994332,1.5134259791900974e-06
551,A3a2,A1b4,-5.048169070762792,8.649457883185409e-07
552,A3a2,A2a1,-2.2483378938458176,0.02507712527312568
553,A3a2,A2a2,-4.280941578977438,2.7215392134959296e-05
554,A3a2,A2a3,-3.545943888445279,0.0004771112374142406
555,A3a2,A2a4,-4.659517881850391,5.42423037670413e-06
556,A3a2,A2b1,-4.518737123235259,8.522079206293968e-06
557,A3a2,A2b2,-4.119311620052896,5.218062202128103e-05
558,A3a2,A2b3,-4.15830912218118,4.507937034027677e-05
559,A3a2,A2b4,-4.033583958950511,7.467074684254053e-05
560,A3a2,A3a1,0.7834525448336654,0.434138970236982
561,A3a2,A3a2,0.0,1.0
562,A3a2,A3a3,-4.036434401503378,7.145810767175936e-05
563,A3a2,A3a4,-4.704393212771423,4.515874133582857e-06
564,A3a2,A3b1,1.7030277442595676,0.0898599506844136
565,A3a2,A3b2,-1.7420530989019465,0.08231551097168253
566,A3a2,A3b3,-3.3262872668696812,0.0010091395205999358
567,A3a2,A3b4,-5.281901517409024,3.0174397335549625e-07
568,A3a2,A4a1,-2.5185528646974134,0.012125559204318083
569,A3a2,A4a2,-2.838274960147,0.004819706561000671
570,A3a2,A4a3,-3.7929098899889797,0.00018615860270323366
571,A3a2,A4a4,-4.409073138960001,1.593069198795126e-05
572,A3a2,A4b1,-1.7888066078007903,0.0743559350544891
573,A3a2,A4b2,-2.8691043790586797,0.004375408069546385
574,A3a2,A4b3,-3.634685593067675,0.0003413921438408439
575,A3a2,A4b4,-4.253821893519088,3.0113942257992664e-05
576,A3a3,A1a1,6.496301995012752,3.362971282420631e-10
577,A3a3,A1a2,1.5736349618911651,0.11603191549307217
578,A3a3,A1a3,2.71362341010359,0.006844278846546814
579,A3a3,A1a4,1.802810176280964,0.0720525831743549
580,A3a3,A1b1,1.5927978090236339,0.1119237157354917
581,A3a3,A1b2,-2.2093173104869086,0.027505198516694748
582,A3a3,A1b3,-1.568966762606364,0.11719135694085345
583,A3a3,A1b4,-1.8104084051983593,0.070782630763965
584,A3a3,A2a1,1.4894503931422045,0.13715743346097192
585,A3a3,A2a2,-0.23934047796054875,0.8109230540332235
586,A3a3,A2a3,1.3675870383093485,0.17198728813296854
587,A3a3,A2a4,-0.937722818662312,0.3487801102927963
588,A3a3,A2b1,-1.3173504221290089,0.1883035617145514
589,A3a3,A2b2,-0.009559651127182597,0.992375691169524
590,A3a3,A2b3,-0.0011555329550836705,0.9990784055678981
591,A3a3,A2b4,0.26472892284803645,0.7913123264937869
592,A3a3,A3a1,2.3601255831648467,0.019233630032127847
593,A3a3,A3a2,4.036434401503378,7.145810767175936e-05
594,A3a3,A3a3,0.0,1.0
595,A3a3,A3a4,-0.9832423122989922,0.3259021591078727
596,A3a3,A3b1,3.323267188054999,0.0010574848442637453
597,A3a3,A3b2,2.2385128027206713,0.025918440783532892
598,A3a3,A3b3,1.3365001911943057,0.1818608014924562
599,A3a3,A3b4,-2.1975076561762776,0.028368766786866995
600,A3a3,A4a1,-0.2543565678832083,0.7993780247993508
601,A3a3,A4a2,1.4585710392296074,0.14525541273803583
602,A3a3,A4a3,0.49611921918227564,0.6199844416167589
603,A3a3,A4a4,-0.4730225656181707,0.6363703586108191
604,A3a3,A4b1,0.2770313275920031,0.7819345803800382
605,A3a3,A4b2,1.3132393094635437,0.1896660826058299
606,A3a3,A4b3,0.9851373098656371,0.3249474263165124
607,A3a3,A4b4,-0.25273921657559173,0.8005538667179604
608,A3a4,A1a1,7.786754306941357,2.4881157376296596e-13
609,A3a4,A1a2,2.982692785178767,0.002954222896090982
610,A3a4,A1a3,4.849536034195891,1.4168694112224544e-06
611,A3a4,A1a4,4.018120784983132,6.321187783748504e-05
612,A3a4,A1b1,2.1775697017337463,0.030071496197962164
613,A3a4,A1b2,-1.6614604788437692,0.09718886318464219
614,A3a4,A1b3,-0.8551502183773211,0.3928534266586713
615,A3a4,A1b4,-1.1629715379756147,0.2454708911621051
616,A3a4,A2a1,2.130584057202245,0.03387385000183528
617,A3a4,A2a2,0.854878974648476,0.39293577994953655
618,A3a4,A2a3,3.0460642756433507,0.002404604133927316
619,A3a4,A2a4,0.01466462194735767,0.9883040131165992
620,A3a4,A2b1,-0.7602014182277482,0.44758152727056166
621,A3a4,A2b2,1.0731688304808393,0.28362825048887413
622,A3a4,A2b3,1.1525161737371565,0.24955311763833743
623,A3a4,A2b4,1.506179107238679,0.13254621097922625
624,A3a4,A3a1,2.5484850599718216,0.011591712176451942
625,A3a4,A3a2,4.704393212771423,4.515874133582857e-06
626,A3a4,A3a3,0.9832423122989922,0.3259021591078727
627,A3a4,A3a4,0.0,1.0
628,A3a4,A3b1,3.5177467421249666,0.0005412189099655249
629,A3a4,A3b2,2.941370398181332,0.003586229638777665
630,A3a4,A3b3,2.6092957043758163,0.00931264484263426
631,A3a4,A3b4,-1.6128378543556792,0.1071773911433252
632,A3a4,A4a1,0.03743717426624,0.9701607155075772
633,A3a4,A4a2,2.373630608966563,0.01806187388403293
634,A3a4,A4a3,1.6113998816255373,0.1076659305883102
635,A3a4,A4a4,0.5762377975958468,0.5646508877305481
636,A3a4,A4b1,0.5357666682777045,0.5925123285512831
637,A3a4,A4b2,2.1734098583138586,0.030319630255601027
638,A3a4,A4b3,2.3573751304005603,0.018714599469564653
639,A3a4,A4b4,0.7839173945526043,0.43339571162604273
640,A3b1,A1a1,-1.4776604712777213,0.14096810548837424
641,A3b1,A1a2,-3.017160359490822,0.0028848821250484274
642,A3b1,A1a3,-2.863322018314553,0.004649252245103786
643,A3b1,A1a4,-3.0561450778622063,0.0025580634349271834
644,A3b1,A1b1,-2.633452702133069,0.009011770510960419
645,A3b1,A1b2,-3.7862275772915326,0.00020195795716556128
646,A3b1,A1b3,-3.639949294493026,0.00034776500851297276
647,A3b1,A1b4,-3.6920327948093288,0.0002871919459560115
648,A3b1,A2a1,-2.7333948446414644,0.006761125689997165
649,A3b1,A2a2,-3.3823792371826866,0.0008665663237637102
650,A3b1,A2a3,-3.098587651872151,0.0022303953014198804
651,A3b1,A2a4,-3.5117234311350005,0.0005523693734421647
652,A3b1,A2b1,-3.627139945633541,0.00035868357354445736
653,A3b1,A2b2,-3.334197319206488,0.0010207680097888954
654,A3b1,A2b3,-3.337405766252744,0.0010106821254157676
655,A3b1,A2b4,-3.2887985810731246,0.0011916895341955963
656,A3b1,A3a1,-0.6909769527987749,0.4899985948720058
657,A3b1,A3a2,-1.7030277442595676,0.0898599506844136
658,A3b1,A3a3,-3.323267188054999,0.0010574848442637453
659,A3b1,A3a4,-3.5177467421249666,0.0005412189099655249
660,A3b1,A3b1,0.0,1.0
661,A3b1,A3b2,-2.505161732234281,0.012945144401297537
662,A3b1,A3b3,-3.0498716121037597,0.0025991912377521338
663,A3b1,A3b4,-3.739369112364028,0.00024203987892763
664,A3b1,A4a1,-3.0422881354742763,0.0025436286168794594
665,A3b1,A4a2,-2.9157218177988966,0.003934756838984263
666,A3b1,A4a3,-3.2247178258955747,0.0014729813614380543
667,A3b1,A4a4,-3.426637911056664,0.0007438601049160407
668,A3b1,A4b1,-2.628139121766035,0.00895554249541193
669,A3b1,A4b2,-2.936487084734015,0.003687530769560228
670,A3b1,A4b3,-3.146952099856353,0.001904916890974385
671,A3b1,A4b4,-3.382333902461243,0.0008659325614933747
672,A3b2,A1a1,2.8553382302683037,0.004545046935594411
673,A3b2,A1a2,-1.3160174254947967,0.18923158184123293
674,A3b2,A1a3,-0.8382264872498638,0.40272358981081513
675,A3b2,A1a4,-1.4687261705323862,0.14332154391995
676,A3b2,A1b1,-0.3633359091064717,0.7165041984802636
677,A3b2,A1b2,-3.6356280622307433,0.0003255983864717546
678,A3b2,A1b3,-3.248068055753916,0.0013053675041275632
679,A3b2,A1b4,-3.3914879200846664,0.0007944557221746983
680,A3b2,A2a1,-0.5699409380854812,0.56899395395989
681,A3b2,A2a2,-2.472546962413686,0.014051406519455304
682,A3b2,A2a3,-1.5902295753357165,0.11306792954445802
683,A3b2,A2a4,-2.901118116971434,0.004048887585477382
684,A3b2,A2b1,-2.935388938422802,0.003516155453826058
685,A3b2,A2b2,-2.3024618781068154,0.022054306442863582
686,A3b2,A2b3,-2.3302505005829346,0.02055223609468663
687,A3b2,A2b4,-2.180871992351672,0.03009246577860894
688,A3b2,A3a1,1.570984510790389,0.11759251495644531
689,A3b2,A3a2,1.7420530989019465,0.08231551097168253
690,A3b2,A3a3,-2.2385128027206713,0.025918440783532892
691,A3b2,A3a4,-2.941370398181332,0.003586229638777665
692,A3b2,A3b1,2.505161732234281,0.012945144401297537
693,A3b2,A3b2,0.0,1.0
694,A3b2,A3b3,-1.411079939690823,0.15927254841596072
695,A3b2,A3b4,-3.6284582625426527,0.0003457012421255497
696,A3b2,A4a1,-1.3830052872048744,0.16738989449946742
697,A3b2,A4a2,-1.0020546514452287,0.31694014066517157
698,A3b2,A4a3,-1.946624384009821,0.05253749778396545
699,A3b2,A4a4,-2.617622304828419,0.009377063319857907
700,A3b2,A4b1,-0.7531509242469039,0.45180744526299355
701,A3b2,A4b2,-1.0600108684080256,0.28977564545626955
702,A3b2,A4b3,-1.7272996218972334,0.08526797991110281
703,A3b2,A4b4,-2.455562957623308,0.014689775443160002
704,A3b3,A1a1,5.553667188355714,6.220277546667064e-08
705,A3b3,A1a2,0.19013737777425063,0.8492584258235514
706,A3b3,A1a3,1.1725523333656835,0.24144104062879226
707,A3b3,A1a4,0.11398740392820744,0.9092969672242525
708,A3b3,A1b1,0.8367124736137891,0.40321508220261826
709,A3b3,A1b2,-3.5632633507457867,0.00039399916052721855
710,A3b3,A1b3,-3.0165736863857395,0.002668763645860265
711,A3b3,A1b4,-3.2288927838848647,0.0013192698150189194
712,A3b3,A2a1,0.6700794083847335,0.5032006981773156
713,A3b3,A2a2,-1.7370181491913474,0.08290431096425557
714,A3b3,A2a3,-0.18303399816664678,0.8548383899125119
715,A3b3,A2a4,-2.5038233172516966,0.012566267380364711
716,A3b3,A2b1,-2.3409066408762893,0.01962342051337391
717,A3b3,A2b2,-1.4410935243389345,0.1500718921287592
718,A3b3,A2b3,-1.4921956783902224,0.1361872630861638
719,A3b3,A2b4,-1.2354901909790934,0.21715749894439887
720,A3b3,A3a1,2.0858743655309113,0.038264175763079715
721,A3b3,A3a2,3.3262872668696812,0.0010091395205999358
722,A3b3,A3a3,-1.3365001911943057,0.1818608014924562
723,A3b3,A3a4,-2.6092957043758163,0.00931264484263426
724,A3b3,A3b1,3.0498716121037597,0.0025991912377521338
725,A3b3,A3b2,1.411079939690823,0.15927254841596072
726,A3b3,A3b3,0.0,1.0
727,A3b3,A3b4,-3.7922565673250928,0.00016475429440140663
728,A3b3,A4a1,-0.7227008995335311,0.4703770528083385
729,A3b3,A4a2,0.39142273679068207,0.6956401193489883
730,A3b3,A4a3,-0.8619348044878238,0.38905991120650385
731,A3b3,A4a4,-1.9917234912325794,0.0468652976070438
732,A3b3,A4b1,-0.12622703515800315,0.8996316996792735
733,A3b3,A4b2,0.2769062480066766,0.7819615322109493
734,A3b3,A4b3,-0.4662052513590952,0.6412380541697906
735,A3b3,A4b4,-1.6987635279859916,0.08987660713074959
736,A3b4,A1a1,8.534678838321037,1.698247356131327e-15
737,A3b4,A1a2,4.2085891916012725,2.8968126155225048e-05
738,A3b4,A1a3,6.1906961767799835,9.144587855244711e-10
739,A3b4,A1a4,5.559069717939486,3.8593082556237206e-08
740,A3b4,A1b1,2.8058387041586177,0.005277041976481214
741,A3b4,A1b2,-0.37963288936508577,0.7043582787382554
742,A3b4,A1b3,0.531719900133765,0.595135377635664
743,A3b4,A1b4,0.19214264242223184,0.8477144643921695
744,A3b4,A2a1,2.815183120200722,0.0051621639483910905
745,A3b4,A2a2,2.267025933421988,0.023723391885497935
746,A3b4,A2a3,4.460156203212036,9.624673178574162e-06
747,A3b4,A2a4,1.5409630627223156,0.12381056170148323
748,A3b4,A2b1,0.13915832755406718,0.8893917822592963
749,A3b4,A2b2,2.3976104707765873,0.01680322887055151
750,A3b4,A2b3,2.548579704086343,0.011057486650202841
751,A3b4,A2b4,2.90445761580895,0.0038147184002132076
752,A3b4,A3a1,2.7713355386472474,0.0061227382024787785
753,A3b4,A3a2,5.281901517409024,3.0174397335549625e-07
754,A3b4,A3a3,2.1975076561762776,0.028368766786866995
755,A3b4,A3a4,1.6128378543556792,0.1071773911433252
756,A3b4,A3b1,3.739369112364028,0.00024203987892763
757,A3b4,A3b2,3.6284582625426527,0.0003457012421255497
758,A3b4,A3b3,3.7922565673250928,0.00016475429440140663
759,A3b4,A3b4,0.0,1.0
760,A3b4,A4a1,0.42378710858222957,0.6720139145563893
761,A3b4,A4a2,3.2859721812384786,0.0010970796847554886
762,A3b4,A4a3,2.8381935837567087,0.004698421026381316
763,A3b4,A4a4,2.0229368981129845,0.04349193612747052
764,A3b4,A4b1,0.8666540824762938,0.3868106270580962
765,A3b4,A4b2,3.0581959021378733,0.002365253832115481
766,A3b4,A4b3,3.674557263615839,0.00025884602000096103
767,A3b4,A4b4,2.1327186791205683,0.03334533398128674
768,A4a1,A1a1,3.1881748446505607,0.0015494666708487307
769,A4a1,A1a2,0.7893920242898274,0.4304604659308229
770,A4a1,A1a3,1.0855953707207158,0.2785048259598568
771,A4a1,A1a4,0.7715396998002828,0.4409933280162922
772,A4a1,A1b1,1.1024337525017742,0.2708343057378121
773,A4a1,A1b2,-0.5336064133880546,0.5939706811623693
774,A4a1,A1b3,-0.26976608305033645,0.7875131337604525
775,A4a1,A1b4,-0.3631465026736245,0.7167318179305879
776,A4a1,A2a1,1.0055413425964448,0.3151888946225325
777,A4a1,A2a2,0.1805055518951958,0.8568714592376043
778,A4a1,A2a3,0.678981912922223,0.49765636835938754
779,A4a1,A2a4,-0.033776767170406084,0.9730767930862728
780,A4a1,A2b1,-0.342218061900406,0.7323734843860701
781,A4a1,A2b2,0.2531808040670855,0.8002904382996617
782,A4a1,A2b3,0.25709444340954224,0.7972731617838462
783,A4a1,A2b4,0.342348495807649,0.7323170091937687
784,A4a1,A3a1,2.1981508632561377,0.028662262589686332
785,A4a1,A3a2,2.5185528646974134,0.012125559204318083
786,A4a1,A3a3,0.2543565678832083,0.7993780247993508
787,A4a1,A3a4,-0.03743717426624,0.9701607155075772
788,A4a1,A3b1,3.0422881354742763,0.0025436286168794594
789,A4a1,A3b2,1.3830052872048744,0.16738989449946742
790,A4a1,A3b3,0.7227008995335311,0.4703770528083385
791,A4a1,A3b4,-0.42378710858222957,0.6720139145563893
792,A4a1,A4a1,0.0,1.0
793,A4a1,A4a2,0.8632882935812172,0.38853762665699576
794,A4a1,A4a3,0.4275582084375015,0.6692534966818626
795,A4a1,A4a4,0.10710216307436765,0.9147762232665433
796,A4a1,A4b1,0.3863908078311745,0.6993513612471537
797,A4a1,A4b2,0.8143629853567386,0.41595057084117304
798,A4a1,A4b3,0.5790814201516098,0.5629440585797884
799,A4a1,A4b4,0.1727460093918569,0.86296019562019
800,A4a2,A1a1,4.54597718489108,7.240102251153416e-06
801,A4a2,A1a2,-0.25128263365263465,0.8016938712732861
802,A4a2,A1a3,0.44505680854592194,0.6565013082449596
803,A4a2,A1a4,-0.36850540466302706,0.7127081435942142
804,A4a2,A1b1,0.5151719037552942,0.606645580392457
805,A4a2,A1b2,-3.2482675403691594,0.0012318886296326958
806,A4a2,A1b3,-2.7631659506799475,0.005938639489297794
807,A4a2,A1b4,-2.9454148326441563,0.0033783176630000464
808,A4a2,A2a1,0.33609027762390326,0.7369446102417202
809,A4a2,A2a2,-1.7485837280232235,0.08101880103002701
810,A4a2,A2a3,-0.5658678393972857,0.5717788138051492
811,A4a2,A2a4,-2.31650825061842,0.020987580212172226
812,A4a2,A2b1,-2.356063439956497,0.018791487065343074
813,A4a2,A2b2,-1.530087583385639,0.12663054305030294
814,A4a2,A2b3,-1.561134284969375,0.11916885040450065
815,A4a2,A2b4,-1.3626743139737263,0.17365356865762027
816,A4a2,A3a1,1.9627793353295553,0.05100203400523004
817,A4a2,A3a2,2.838274960147,0.004819706561000671
818,A4a2,A3a3,-1.4585710392296074,0.14525541273803583
819,A4a2,A3a4,-2.373630608966563,0.01806187388403293
820,A4a2,A3b1,2.9157218177988966,0.003934756838984263
821,A4a2,A3b2,1.0020546514452287,0.31694014066517157
822,A4a2,A3b3,-0.39142273679068207,0.6956401193489883
823,A4a2,A3b4,-3.2859721812384786,0.0010970796847554886
824,A4a2,A4a1,-0.8632882935812172,0.38853762665699576
825,A4a2,A4a2,0.0,1.0
826,A4a2,A4a3,-1.0784550727003057,0.28132325389051366
827,A4a2,A4a4,-1.9396447027586246,0.0530339132910555
828,A4a2,A4b1,-0.2658735095652642,0.7904932509381299
829,A4a2,A4b2,-0.08858703388723953,0.9294395349039485
830,A4a2,A4b3,-0.7715784533854264,0.4407435070588962
831,A4a2,A4b4,-1.729173732034813,0.08440491396141442
832,A4a3,A1a1,6.20353816806255,1.8839560607291014e-09
833,A4a3,A1a2,1.087151524735028,0.2773653616239935
834,A4a3,A1a3,2.2005636116899976,0.028158179190674298
835,A4a3,A1a4,1.2204294329354126,0.2229420508248869
836,A4a3,A1b1,1.3217055745692328,0.186969498482544
837,A4a3,A1b2,-2.7461458072663767,0.0062063139925986124
838,A4a3,A1b3,-2.1350262697822133,0.03318876178455431
839,A4a3,A1b4,-2.3683485103698927,0.01823262770146331
840,A4a3,A2a1,1.1956618039391655,0.23255725280414896
841,A4a3,A2a2,-0.801063884284128,0.42342467010066775
842,A4a3,A2a3,0.8203271820386925,0.4123930850514299
843,A4a3,A2a4,-1.5405248494877377,0.12400699406852721
844,A4a3,A2b1,-1.7080156489711957,0.08825462501663225
845,A4a3,A2b2,-0.5417203977565486,0.5882140503864881
846,A4a3,A2b3,-0.5556892620797498,0.5786415149148822
847,A4a3,A2b4,-0.2879902456999378,0.7734618105878315
848,A4a3,A3a1,2.2606237122061708,0.024865742014420805
849,A4a3,A3a2,3.7929098899889797,0.00018615860270323366
850,A4a3,A3a3,-0.49611921918227564,0.6199844416167589
851,A4a3,A3a4,-1.6113998816255373,0.1076659305883102
852,A4a3,A3b1,3.2247178258955747,0.0014729813614380543
853,A4a3,A3b2,1.946624384009821,0.05253749778396545
854,A4a3,A3b3,0.8619348044878238,0.38905991120650385
855,A4a3,A3b4,-2.8381935837567087,0.004698421026381316
856,A4a3,A4a1,-0.4275582084375015,0.6692534966818626
857,A4a3,A4a2,1.0784550727003057,0.28132325389051366
858,A4a3,A4a3,0.0,1.0
859,A4a3,A4a4,-1.0475165395797401,0.2953050693161961
860,A4a3,A4b1,0.12875216332216224,0.8976350798248249
861,A4a3,A4b2,0.942343713585766,0.3464588763250789
862,A4a3,A4b3,0.4642955407983088,0.6426090285645909
863,A4a3,A4b4,-0.7948302923438204,0.42703094423914234
864,A4a4,A1a1,7.247507852051164,5.3711225826410495e-12
865,A4a4,A1a2,2.302033419803266,0.02163213495089924
866,A4a4,A1a3,3.8298760480996012,0.0001393332943572076
867,A4a4,A1a4,2.8999102120785887,0.003883757267909618
868,A4a4,A1b1,1.902612383114282,0.05782824385544106
869,A4a4,A1b2,-2.01524216399314,0.04434157319024851
870,A4a4,A1b3,-1.2872120531212587,0.1985688200618785
871,A4a4,A1b4,-1.564706525736705,0.11832154809331351
872,A4a4,A2a1,1.8282366298653088,0.0683728696053818
873,A4a4,A2a2,0.266200157793041,0.7901764490051789
874,A4a4,A2a3,2.209915529868614,0.02749278270773175
875,A4a4,A2a4,-0.534726390720106,0.5930386297232435
876,A4a4,A2b1,-1.0649256172792445,0.2874994250023958
877,A4a4,A2b2,0.5046787672756723,0.6139723374452459
878,A4a4,A2b3,0.5423403560881236,0.5877902304537679
879,A4a4,A2b4,0.8593642380488035,0.3905017663305028
880,A4a4,A3a1,2.4591591146389318,0.014793792451443818
881,A4a4,A3a2,4.409073138960001,1.593069198795126e-05
882,A4a4,A3a3,0.4730225656181707,0.6363703586108191
883,A4a4,A3a4,-0.5762377975958468,0.5646508877305481
884,A4a4,A3b1,3.426637911056664,0.0007438601049160407
885,A4a4,A3b2,2.617622304828419,0.009377063319857907
886,A4a4,A3b3,1.9917234912325794,0.0468652976070438
887,A4a4,A3b4,-2.0229368981129845,0.04349193612747052
888,A4a4,A4a1,-0.10710216307436765,0.9147762232665433
889,A4a4,A4a2,1.9396447027586246,0.0530339132910555
890,A4a4,A4a3,1.0475165395797401,0.2953050693161961
891,A4a4,A4a4,0.0,1.0
892,A4a4,A4b1,0.4093944262168642,0.6825343578934799
893,A4a4,A4b2,1.763643125261179,0.07847323011103469
894,A4a4,A4b3,1.672695007133166,0.09491284846358217
895,A4a4,A4b4,0.2296460897343784,0.8184459737182411
896,A4b1,A1a1,2.304864377804567,0.021740378649423762
897,A4b1,A1a2,0.18138582699813763,0.8561812894156587
898,A4b1,A1a3,0.4289807223197861,0.6682408231757369
899,A4b1,A1a4,0.1555400046506676,0.8765008414063307
900,A4b1,A1b1,0.5212661279360308,0.6024499343815505
901,A4b1,A1b2,-0.9566627000823387,0.3394563668217514
902,A4b1,A1b3,-0.7315489008352296,0.4649898123242726
903,A4b1,A1b4,-0.8112470554245247,0.4178344880910716
904,A4b1,A2a1,0.4228181273180985,0.6726525752577034
905,A4b1,A2a2,-0.3458156341202393,0.7297162439545166
906,A4b1,A2a3,0.08026611409288456,0.9360782527728467
907,A4b1,A2a4,-0.5314146436616864,0.5955166329051953
908,A4b1,A2b1,-0.7790711479623574,0.43644833339092226
909,A4b1,A2b2,-0.2814092066347753,0.7785822495529552
910,A4b1,A2b3,-0.2798618130262493,0.7797704007985659
911,A4b1,A2b4,-0.20693535795717388,0.8361967266402096
912,A4b1,A3a1,1.8196892932109048,0.06964584860410188
913,A4b1,A3a2,1.7888066078007903,0.0743559350544891
914,A4b1,A3a3,-0.2770313275920031,0.7819345803800382
915,A4b1,A3a4,-0.5357666682777045,0.5925123285512831
916,A4b1,A3b1,2.628139121766035,0.00895554249541193
917,A4b1,A3b2,0.7531509242469039,0.45180744526299355
918,A4b1,A3b3,0.12622703515800315,0.8996316996792735
919,A4b1,A3b4,-0.8666540824762938,0.3868106270580962
920,A4b1,A4a1,-0.3863908078311745,0.6993513612471537
921,A4b1,A4a2,0.2658735095652642,0.7904932509381299
922,A4b1,A4a3,-0.12875216332216224,0.8976350798248249
923,A4b1,A4a4,-0.4093944262168642,0.6825343578934799
