,Unnamed: 0,Asynchrony,IOI,Max,Min,Missed Taps,Phase Correction Response,Sanitized Asynchrony,Sanitized Mean Asynchrony,Sanitized Std Dev Asynchrony,Sanitized Tap Onset,Tap Onset,Test,True Onset,User ID
2305,2305,-77.069,0 days 00:00:00.348299000,05/05/18 04:07 PM,05/05/18 04:07 PM,,198.19299999999998,-77.069,-35.6065263157895,44.41263985419821,05/05/18 04:07 PM,05/05/18 04:07 PM,A4b4,05/05/18 04:07 PM,390
2306,2306,121.124,0 days 00:00:00.319786000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-8.704999999999998,121.124,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2307,2307,112.419,0 days 00:00:00.335911000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-20.358999999999995,112.419,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2308,2308,92.06,0 days 00:00:00.335877000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-24.985,92.06,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2309,2309,67.075,0 days 00:00:00.335706000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-20.23100000000001,67.075,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2310,2310,46.843999999999994,0 days 00:00:00.335823000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-28.909999999999993,46.843999999999994,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2311,2311,17.934,0 days 00:00:00.335760000,05/05/18 04:06 PM,05/05/18 04:06 PM,,45.092,17.934,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2312,2312,63.026,0 days 00:00:00.320168000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-50.172000000000004,63.026,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2313,2313,12.854000000000001,0 days 00:00:00.335755000,05/05/18 04:06 PM,05/05/18 04:06 PM,,20.509,12.854000000000001,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2314,2314,33.363,0 days 00:00:00.335772000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-40.848,33.363,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2315,2315,-7.485,0 days 00:00:00.335640000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-12.18,-7.485,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2316,2316,-19.665,0 days 00:00:00.336017000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-0.18799999999999883,-19.665,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2317,2317,-19.852999999999998,0 days 00:00:00.319719000,05/05/18 04:06 PM,05/05/18 04:06 PM,,7.740999999999998,-19.852999999999998,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2318,2318,-12.112,0 days 00:00:00.336307000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-4.725,-12.112,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2319,2319,-16.837,0 days 00:00:00.335378000,05/05/18 04:06 PM,05/05/18 04:06 PM,,0.3299999999999983,-16.837,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2320,2320,-16.507,0 days 00:00:00.335684000,05/05/18 04:06 PM,05/05/18 04:06 PM,,16.309,-16.507,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2321,2321,-0.198,0 days 00:00:00.336034000,05/05/18 04:06 PM,05/05/18 04:06 PM,,3.9,-0.198,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2322,2322,3.702,0 days 00:00:00.319891000,05/05/18 04:06 PM,05/05/18 04:06 PM,,11.693999999999999,3.702,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2323,2323,15.395999999999999,0 days 00:00:00.335669000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-16.433999999999997,15.395999999999999,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2324,2324,-1.038,0 days 00:00:00.335938000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-4.039,-1.038,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2325,2325,-5.077,0 days 00:00:00.335649000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-0.11900000000000066,-5.077,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2326,2326,-5.196000000000001,0 days 00:00:00.336121000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-20.710999999999995,-5.196000000000001,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2327,2327,-25.906999999999996,0 days 00:00:00.319779000,05/05/18 04:06 PM,05/05/18 04:06 PM,,31.974999999999994,-25.906999999999996,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2328,2328,6.068,0 days 00:00:00.335952000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-24.597,6.068,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2329,2329,-18.529,0 days 00:00:00.335493000,05/05/18 04:06 PM,05/05/18 04:06 PM,,12.551,-18.529,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2330,2330,-5.978,0 days 00:00:00.336034000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-28.926000000000002,-5.978,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2331,2331,-34.904,0 days 00:00:00.335612000,05/05/18 04:06 PM,05/05/18 04:06 PM,,16.301000000000005,-34.904,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2332,2332,-18.602999999999998,0 days 00:00:00.335778000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-20.555000000000003,-18.602999999999998,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2333,2333,-39.158,0 days 00:00:00.319714000,05/05/18 04:06 PM,05/05/18 04:06 PM,,36.425000000000004,-39.158,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2334,2334,-2.733,0 days 00:00:00.335883000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-45.153000000000006,-2.733,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2335,2335,-47.886,0 days 00:00:00.335830000,05/05/18 04:06 PM,05/05/18 04:06 PM,,32.608000000000004,-47.886,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2336,2336,-15.277999999999999,0 days 00:00:00.336054000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-8.509,-15.277999999999999,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2337,2337,-23.787,0 days 00:00:00.335669000,05/05/18 04:06 PM,05/05/18 04:06 PM,,20.697,-23.787,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2338,2338,-3.09,0 days 00:00:00.319937000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-17.275,-3.09,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2339,2339,-20.365,0 days 00:00:00.335691000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-3.9740000000000038,-20.365,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2340,2340,-24.339000000000002,0 days 00:00:00.335842000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-40.831,-24.339000000000002,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2341,2341,-65.17,0 days 00:00:00.335968000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-0.2810000000000059,-65.17,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2342,2342,-65.45100000000001,0 days 00:00:00.335695000,05/05/18 04:06 PM,05/05/18 04:06 PM,,36.82100000000001,-65.45100000000001,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2343,2343,-28.63,0 days 00:00:00.335817000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-20.56,-28.63,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2344,2344,-49.19,0 days 00:00:00.319972000,05/05/18 04:06 PM,05/05/18 04:06 PM,,24.38,-49.19,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2345,2345,-24.81,0 days 00:00:00.335609000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-16.755,-24.81,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2346,2346,-41.565,0 days 00:00:00.336036000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-8.440000000000005,-41.565,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2347,2347,-50.005,0 days 00:00:00.335615000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-7.949999999999996,-50.005,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2348,2348,-57.955,0 days 00:00:00.335746000,05/05/18 04:06 PM,05/05/18 04:06 PM,,-8.426000000000002,-57.955,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2349,2349,-66.381,0 days 00:00:00.320108000,05/05/18 04:06 PM,05/05/18 04:06 PM,,36.004000000000005,-66.381,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2350,2350,-30.377,0 days 00:00:00.335812000,05/05/18 04:06 PM,05/05/18 04:06 PM,,,-30.377,-6.04875555555555,43.130522839060404,05/05/18 04:06 PM,05/05/18 04:06 PM,H1a1,05/05/18 04:06 PM,390
2351,2351,355.74800000000005,0 days 00:00:00.335795000,05/05/18 04:15 PM,05/05/18 04:15 PM,,,,14.84876,99.70633832421758,,05/05/18 04:15 PM,H1a2,05/05/18 04:15 PM,390
2352,2352,413.22900000000004,0 days 00:00:00.335776000,05/05/18 04:15 PM,05/05/18 04:15 PM,,57.5,19.953,14.84876,99.70633832421758,05/05/18 04:15 PM,05/05/18 04:15 PM,H1a2,05/05/18 04:15 PM,390
2353,2353,503.541,0 days 00:00:00.319931000,05/05/18 04:15 PM,05/05/18 04:15 PM,,,77.453,14.84876,99.70633832421758,05/05/18 04:15 PM,05/05/18 04:15 PM,H1a2,05/05/18 04:15 PM,390
2354,2354,596.8480000000001,0 days 00:00:00.336081000,05/05/18 04:15 PM,05/05/18 04:15 PM,,,,14.84876,99.70633832421758,,05/05/18 04:15 PM,H1a2,05/05/18 04:15 PM,390
2355,2355,670.005,0 days 00:00:00.335809000,05/05/18 04:15 PM,05/05/18 04:15 PM,,77.429,-152.471,14.84876,99.70633832421758,05/05/18 04:15 PM,05/05/18 04:15 PM,H1a2,05/05/18 04:15 PM,390
2356,2356,747.752,0 days 00:00:00.335607000,05/05/18 04:15 PM,05/05/18 04:15 PM,,73.631,-75.042,14.84876,99.70633832421758,05/05/18 04:15 PM,05/05/18 04:15 PM,H1a2,05/05/18 04:15 PM,390
2357,2357,817.487,0 days 00:00:00.335927000,05/05/18 04:15 PM,05/05/18 04:15 PM,,77.629,-1.411,14.84876,99.70633832421758,05/05/18 04:15 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:15 PM,390
2358,2358,899.2589999999999,0 days 00:00:00.319765000,05/05/18 04:15 PM,05/05/18 04:15 PM,,85.57699999999998,76.218,14.84876,99.70633832421758,05/05/18 04:15 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:15 PM,390
2359,2359,1013.2080000000001,0 days 00:00:00.335707000,05/05/18 04:16 PM,05/05/18 04:15 PM,,,161.795,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2360,2360,1091.065,0 days 00:00:00.336021000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2361,2361,1148.268,0 days 00:00:00.335569000,05/05/18 04:16 PM,05/05/18 04:16 PM,,98.145,-92.234,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2362,2362,1311.977,0 days 00:00:00.335817000,05/05/18 04:16 PM,05/05/18 04:16 PM,,77.74699999999999,5.9110000000000005,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2363,2363,1418.281,0 days 00:00:00.319859000,05/05/18 04:16 PM,05/05/18 04:16 PM,,73.36500000000001,83.65799999999999,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2364,2364,1556.944,0 days 00:00:00.335844000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,157.023,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2365,2365,1757.6670000000001,0 days 00:00:00.335841000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2366,2366,1896.654,0 days 00:00:00.335996000,05/05/18 04:16 PM,05/05/18 04:16 PM,,106.125,-15.384,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2367,2367,2052.073,0 days 00:00:00.335639000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,90.741,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2368,2368,2166.919,0 days 00:00:00.335908000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2369,2369,2301.447,0 days 00:00:00.319719000,05/05/18 04:16 PM,05/05/18 04:16 PM,,216.84799999999998,-122.28399999999999,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2370,2370,2444.341,0 days 00:00:00.335883000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,94.564,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2371,2371,2595.8089999999997,0 days 00:00:00.335911000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2372,2372,2816.62,0 days 00:00:00.335720000,05/05/18 04:16 PM,05/05/18 04:16 PM,,155.695,-102.402,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2373,2373,3025.5490000000004,0 days 00:00:00.336158000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,53.293,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2374,2374,3246.2329999999997,0 days 00:00:00.319488000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2375,2375,3487.645,0 days 00:00:00.335856000,05/05/18 04:16 PM,05/05/18 04:16 PM,,134.57999999999998,-151.868,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2376,2376,3716.613,0 days 00:00:00.336020000,05/05/18 04:16 PM,05/05/18 04:16 PM,,126.593,-17.288,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2377,2377,4031.8140000000003,0 days 00:00:00.335517000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,109.305,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2378,2378,4359.365,0 days 00:00:00.336050000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2379,2379,4666.237,0 days 00:00:00.335633000,05/05/18 04:16 PM,05/05/18 04:16 PM,,221.089,-74.911,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2380,2380,5014.334,0 days 00:00:00.319923000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,146.178,14.84876,99.70633832421758,05/05/18 04:16 PM,05/05/18 04:16 PM,H1a2,05/05/18 04:16 PM,390
2381,2381,,0 days 00:00:00.336106000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,,H1a2,05/05/18 04:16 PM,390
2382,2382,,0 days 00:00:00.335445000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,34.798,14.84876,99.70633832421758,05/05/18 04:16 PM,,H1a2,05/05/18 04:16 PM,390
2383,2383,,0 days 00:00:00.335847000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,,H1a2,05/05/18 04:16 PM,390
2384,2384,,0 days 00:00:00.335972000,05/05/18 04:16 PM,05/05/18 04:16 PM,,224.928,-79.652,14.84876,99.70633832421758,05/05/18 04:16 PM,,H1a2,05/05/18 04:16 PM,390
2385,2385,,0 days 00:00:00.319984000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,145.276,14.84876,99.70633832421758,05/05/18 04:16 PM,,H1a2,05/05/18 04:16 PM,390
2386,2386,,0 days 00:00:00.335661000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,,H1a2,05/05/18 04:16 PM,390
2387,2387,,0 days 00:00:00.335909000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,,H1a2,05/05/18 04:16 PM,390
2388,2388,,0 days 00:00:00.335738000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,,H1a2,05/05/18 04:16 PM,390
2389,2389,,0 days 00:00:00.335698000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,,H1a2,05/05/18 04:16 PM,390
2390,2390,,0 days 00:00:00.320004000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,,H1a2,05/05/18 04:16 PM,390
2391,2391,,0 days 00:00:00.335610000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,,H1a2,05/05/18 04:16 PM,390
2392,2392,,0 days 00:00:00.336165000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,,H1a2,05/05/18 04:16 PM,390
2393,2393,,0 days 00:00:00.335467000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,,H1a2,05/05/18 04:16 PM,390
2394,2394,,0 days 00:00:00.336047000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,,H1a2,05/05/18 04:16 PM,390
2395,2395,,0 days 00:00:00.335596000,05/05/18 04:16 PM,05/05/18 04:16 PM,,,,14.84876,99.70633832421758,,,H1a2,05/05/18 04:16 PM,390
2396,2396,441.61400000000003,0 days 00:00:00.335950000,05/05/18 04:00 PM,05/05/18 04:00 PM,,48.889,56.775,9.02766666666666,35.0273952603855,05/05/18 04:00 PM,05/05/18 04:00 PM,H1a3,05/05/18 04:00 PM,390
2397,2397,433.048,0 days 00:00:00.335744000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-8.36,105.664,9.02766666666666,35.0273952603855,05/05/18 04:00 PM,05/05/18 04:00 PM,H1a3,05/05/18 04:00 PM,390
2398,2398,392.371,0 days 00:00:00.335799000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-40.732000000000006,97.304,9.02766666666666,35.0273952603855,05/05/18 04:00 PM,05/05/18 04:00 PM,H1a3,05/05/18 04:00 PM,390
2399,2399,371.755,0 days 00:00:00.319636000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-4.452999999999996,56.571999999999996,9.02766666666666,35.0273952603855,05/05/18 04:00 PM,05/05/18 04:00 PM,H1a3,05/05/18 04:00 PM,390
2400,2400,383.60699999999997,0 days 00:00:00.335941000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-4.452999999999996,52.119,9.02766666666666,35.0273952603855,05/05/18 04:00 PM,05/05/18 04:00 PM,H1a3,05/05/18 04:00 PM,390
2401,2401,366.89,0 days 00:00:00.336059000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-16.835000000000004,47.666000000000004,9.02766666666666,35.0273952603855,05/05/18 04:00 PM,05/05/18 04:00 PM,H1a3,05/05/18 04:00 PM,390
2402,2402,362.319,0 days 00:00:00.335474000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-3.9860000000000007,30.831,9.02766666666666,35.0273952603855,05/05/18 04:00 PM,05/05/18 04:00 PM,H1a3,05/05/18 04:00 PM,390
2403,2403,350.431,0 days 00:00:00.335904000,05/05/18 04:00 PM,05/05/18 04:00 PM,,-12.317999999999998,26.845,9.02766666666666,35.0273952603855,05/05/18 04:00 PM,05/05/18 04:00 PM,H1a3,05/05/18 04:00 PM,390
2404,2404,334.154,0 days 00:00:00.319707000,05/05/18 04:01 PM,05/05/18 04:00 PM,,-0.08000000000000007,14.527000000000001,9.02766666666666,35.0273952603855,05/05/18 04:00 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:00 PM,390
2405,2405,308.768,0 days 00:00:00.335960000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-41.638999999999996,14.447000000000001,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2406,2406,341.44599999999997,0 days 00:00:00.335749000,05/05/18 04:01 PM,05/05/18 04:01 PM,,32.888999999999996,-27.191999999999997,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2407,2407,337.215,0 days 00:00:00.337101000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-5.583,5.697,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2408,2408,360.46,0 days 00:00:00.334474000,05/05/18 04:01 PM,05/05/18 04:01 PM,,25.872,0.114,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2409,2409,390.329,0 days 00:00:00.319828000,05/05/18 04:01 PM,05/05/18 04:01 PM,,44.515,25.986,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2410,2410,361.233,0 days 00:00:00.336080000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-45.348,70.501,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2411,2411,344.476,0 days 00:00:00.335696000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-16.373000000000005,25.153000000000002,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2412,2412,348.58,0 days 00:00:00.335732000,05/05/18 04:01 PM,05/05/18 04:01 PM,,4.068,8.78,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2413,2413,328.36699999999996,0 days 00:00:00.335854000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-20.335,12.847999999999999,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2414,2414,311.645,0 days 00:00:00.320005000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-0.8729999999999993,-7.487,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2415,2415,327.645,0 days 00:00:00.335922000,05/05/18 04:01 PM,05/05/18 04:01 PM,,0.08299999999999841,-8.36,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2416,2416,331.26599999999996,0 days 00:00:00.335561000,05/05/18 04:01 PM,05/05/18 04:01 PM,,3.982000000000001,-8.277000000000001,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2417,2417,323.38,0 days 00:00:00.335833000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-8.158,-4.295,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2418,2418,310.995,0 days 00:00:00.335763000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-12.315000000000001,-12.453,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2419,2419,311.184,0 days 00:00:00.335858000,05/05/18 04:01 PM,05/05/18 04:01 PM,,0.0940000000000012,-24.768,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
2420,2420,294.209,0 days 00:00:00.319949000,05/05/18 04:01 PM,05/05/18 04:01 PM,,-1.065999999999999,-24.674,9.02766666666666,35.0273952603855,05/05/18 04:01 PM,05/05/18 04:01 PM,H1a3,05/05/18 04:01 PM,390
