,Asynchrony,Tap Onset,Test,True Onset,User ID,Sanitized Tap Onset,Sanitized Asynchrony
57,18.717904,2018-04-27 16:24:50.449052,P4A1a1,2018-04-27 16:24:31.731148,389,2018-04-27 16:24:49.149923,17.418775
58,18.692483000000003,2018-04-27 16:24:51.770388,P4A1a1,2018-04-27 16:24:33.077905,389,2018-04-27 16:24:50.449052,17.371147
59,18.726449000000002,2018-04-27 16:24:53.127892,P4A1a1,2018-04-27 16:24:34.401443,389,2018-04-27 16:24:51.770388,17.368945
60,14.605227000000001,2018-04-27 16:24:54.395593,P5A1b1,2018-04-27 16:24:39.790366,389,2018-04-27 16:24:53.127892,13.337526
61,14.585049000000001,2018-04-27 16:24:55.722173,P5A1b1,2018-04-27 16:24:41.137124,389,2018-04-27 16:24:54.395593,13.258469000000002
62,14.612521000000001,2018-04-27 16:24:57.073182,P5A1b1,2018-04-27 16:24:42.460661,389,2018-04-27 16:24:55.722173,13.261512000000002
63,14.711343000000001,2018-04-27 16:24:58.518762,P5A1b1,2018-04-27 16:24:43.807419,389,2018-04-27 16:24:57.073182,13.265763000000002
64,14.661179,2018-04-27 16:24:59.792135,P5A1b1,2018-04-27 16:24:45.130956,389,2018-04-27 16:24:58.518762,13.387806000000001
65,14.674377000000002,2018-04-27 16:25:01.128870,P5A1b1,2018-04-27 16:24:46.454493,389,2018-04-27 16:24:59.792135,13.337642
66,14.72296,2018-04-27 16:25:02.524211,P5A1b1,2018-04-27 16:24:47.801251,389,2018-04-27 16:25:01.128870,13.327619
67,14.672306,2018-04-27 16:25:03.797094,P5A1b1,2018-04-27 16:24:49.124788,389,2018-04-27 16:25:02.524211,13.399423
68,14.569871000000001,2018-04-27 16:25:05.041417,P5A1b1,2018-04-27 16:24:50.471546,389,2018-04-27 16:25:03.797094,13.325548000000001
69,14.613755000000001,2018-04-27 16:25:06.408838,P5A1b1,2018-04-27 16:24:51.795083,389,2018-04-27 16:25:05.041417,13.246334000000001
70,14.592179000000002,2018-04-27 16:25:07.734019,P5A1b1,2018-04-27 16:24:53.141840,389,2018-04-27 16:25:06.408838,13.266998000000001
71,14.62987,2018-04-27 16:25:09.095248,P5A1b1,2018-04-27 16:24:54.465378,389,2018-04-27 16:25:07.734019,13.268641
72,14.646741,2018-04-27 16:25:10.435656,P5A1b1,2018-04-27 16:24:55.788915,389,2018-04-27 16:25:09.095248,13.306333
73,17.753453,2018-04-27 16:25:14.889125,P5A1b1,2018-04-27 16:24:57.135672,389,2018-04-27 16:25:10.435656,13.299984
74,17.598848,2018-04-27 16:25:16.058058,P5A1b1,2018-04-27 16:24:58.459210,389,2018-04-27 16:25:14.889125,16.429915
75,17.662333,2018-04-27 16:25:17.468300,P5A1b1,2018-04-27 16:24:59.805967,389,2018-04-27 16:25:16.058058,16.252091
76,17.693121,2018-04-27 16:25:18.822626,P5A1b1,2018-04-27 16:25:01.129505,389,2018-04-27 16:25:17.468300,16.338795
77,17.502676,2018-04-27 16:25:19.955718,P5A1b1,2018-04-27 16:25:02.453042,389,2018-04-27 16:25:18.822626,16.369584
78,17.602509,2018-04-27 16:25:21.402308,P5A1b1,2018-04-27 16:25:03.799799,389,2018-04-27 16:25:19.955718,16.155919
79,17.54187,2018-04-27 16:25:22.665207,P5A1b1,2018-04-27 16:25:05.123337,389,2018-04-27 16:25:21.402308,16.278971000000002
80,17.603563,2018-04-27 16:25:24.073657,P5A1b1,2018-04-27 16:25:06.470094,389,2018-04-27 16:25:22.665207,16.195113000000003
81,17.545547000000003,2018-04-27 16:25:25.339179,P5A1b1,2018-04-27 16:25:07.793632,389,2018-04-27 16:25:24.073657,16.280025000000002
82,17.583804,2018-04-27 16:25:26.724193,P5A1b1,2018-04-27 16:25:09.140389,389,2018-04-27 16:25:25.339179,16.198790000000002
83,12.081181,2018-04-27 16:25:28.135612,P6A2a1,2018-04-27 16:25:16.054431,389,2018-04-27 16:25:26.724193,10.669762
84,12.013526,2018-04-27 16:25:29.414715,P6A2a1,2018-04-27 16:25:17.401189,389,2018-04-27 16:25:28.135612,10.734423000000001
85,11.935791,2018-04-27 16:25:30.660517,P6A2a1,2018-04-27 16:25:18.724726,389,2018-04-27 16:25:29.414715,10.689989
86,11.941172,2018-04-27 16:25:31.989436,P6A2a1,2018-04-27 16:25:20.048264,389,2018-04-27 16:25:30.660517,10.612253
87,11.928957,2018-04-27 16:25:33.323978,P6A2a1,2018-04-27 16:25:21.395021,389,2018-04-27 16:25:31.989436,10.594415000000001
88,12.010475000000001,2018-04-27 16:25:34.729033,P6A2a1,2018-04-27 16:25:22.718558,389,2018-04-27 16:25:33.323978,10.60542
89,11.837324,2018-04-27 16:25:35.902640,P6A2a1,2018-04-27 16:25:24.065316,389,2018-04-27 16:25:34.729033,10.663717
90,11.893260000000001,2018-04-27 16:25:37.282113,P6A2a1,2018-04-27 16:25:25.388853,389,2018-04-27 16:25:35.902640,10.513787
91,10.640308000000001,2018-04-27 16:25:37.375919,P6A2a1,2018-04-27 16:25:26.735611,389,2018-04-27 16:25:37.282113,10.546502
92,10.629437000000001,2018-04-27 16:25:38.688585,P6A2a1,2018-04-27 16:25:28.059148,389,2018-04-27 16:25:37.375919,9.316771000000001
93,10.47222,2018-04-27 16:25:39.854905,P6A2a1,2018-04-27 16:25:29.382685,389,2018-04-27 16:25:38.688585,9.305900000000001
94,12.774251000000001,2018-04-27 16:25:43.503694,P6A2a1,2018-04-27 16:25:30.729443,389,2018-04-27 16:25:39.854905,9.125462
95,25.150015000000003,2018-04-27 16:25:57.202995,P6A2a1,2018-04-27 16:25:32.052980,389,2018-04-27 16:25:43.503694,11.450714000000001
96,24.251252,2018-04-27 16:25:57.650989,P6A2a1,2018-04-27 16:25:33.399737,389,2018-04-27 16:25:57.202995,23.803258000000003
97,23.244927,2018-04-27 16:25:57.968202,P6A2a1,2018-04-27 16:25:34.723275,389,2018-04-27 16:25:57.650989,22.927714
98,22.274579000000003,2018-04-27 16:25:58.344611,P6A2a1,2018-04-27 16:25:36.070032,389,2018-04-27 16:25:57.968202,21.89817
99,21.383404000000002,2018-04-27 16:25:58.776974,P6A2a1,2018-04-27 16:25:37.393570,389,2018-04-27 16:25:58.344611,20.951041
100,20.521790000000003,2018-04-27 16:25:59.238897,P6A2a1,2018-04-27 16:25:38.717107,389,2018-04-27 16:25:58.776974,20.059867
101,19.587122,2018-04-27 16:25:59.650986,P6A2a1,2018-04-27 16:25:40.063864,389,2018-04-27 16:25:59.238897,19.175033000000003
102,18.793082000000002,2018-04-27 16:26:00.180484,P6A2a1,2018-04-27 16:25:41.387402,389,2018-04-27 16:25:59.650986,18.263584
103,17.900558,2018-04-27 16:26:00.634717,P6A2a1,2018-04-27 16:25:42.734159,389,2018-04-27 16:26:00.180484,17.446325
104,3.9142360000000003,2018-04-27 16:26:01.026588,A1b3,2018-04-27 16:25:57.112352,389,2018-04-27 16:26:00.634717,3.522365
105,4.198728,2018-04-27 16:26:01.450399,A1b3,2018-04-27 16:25:57.251671,389,2018-04-27 16:26:01.026588,3.7749170000000003
106,4.449687,2018-04-27 16:26:01.887118,A1b3,2018-04-27 16:25:57.437431,389,2018-04-27 16:26:01.450399,4.012968
107,4.679356,2018-04-27 16:26:02.372207,A1b3,2018-04-27 16:25:57.692851,389,2018-04-27 16:26:01.887118,4.194267
108,4.902447,2018-04-27 16:26:02.781057,A1b3,2018-04-27 16:25:57.878610,389,2018-04-27 16:26:02.372207,4.493597
109,5.1437360000000005,2018-04-27 16:26:03.277766,A1b3,2018-04-27 16:25:58.134030,389,2018-04-27 16:26:02.781057,4.6470270000000005
