,Asynchrony,Tap Onset,Test,True Onset,User ID,Sanitized Tap Onset,Sanitized Asynchrony
168,35.463884,2018-04-27 14:39:38.777219,A4b3,2018-04-27 14:39:03.313335,423,2018-04-27 14:39:37.667479,34.354144000000005
169,36.018851000000005,2018-04-27 14:39:39.819805,A4b3,2018-04-27 14:39:03.800954,423,2018-04-27 14:39:38.777219,34.976265000000005
170,37.913535,2018-04-27 14:39:42.178888,A4b3,2018-04-27 14:39:04.265353,423,2018-04-27 14:39:39.819805,35.554452000000005
171,38.543238,2018-04-27 14:39:43.226550,A4b3,2018-04-27 14:39:04.683312,423,2018-04-27 14:39:42.178888,37.495576
172,39.074475,2018-04-27 14:39:44.175746,A4b3,2018-04-27 14:39:05.101271,423,2018-04-27 14:39:43.226550,38.125279
173,39.760202,2018-04-27 14:39:45.256213,A4b3,2018-04-27 14:39:05.496011,423,2018-04-27 14:39:44.175746,38.679735
174,35.972463000000005,2018-04-27 14:39:46.989714,H1b1,2018-04-27 14:39:11.017251,423,2018-04-27 14:39:45.256213,34.238962
175,35.708573,2018-04-27 14:39:48.052945,H1b1,2018-04-27 14:39:12.344372,423,2018-04-27 14:39:46.989714,34.645342
176,35.53267,2018-04-27 14:39:49.204234,H1b1,2018-04-27 14:39:13.671564,423,2018-04-27 14:39:48.052945,34.381381000000005
177,35.81063,2018-04-27 14:39:50.825553,H1b1,2018-04-27 14:39:15.014923,423,2018-04-27 14:39:49.204234,34.189311000000004
178,36.493233000000004,2018-04-27 14:39:52.835432,H1b1,2018-04-27 14:39:16.342199,423,2018-04-27 14:39:50.825553,34.483354000000006
179,36.374564,2018-04-27 14:39:54.043953,H1b1,2018-04-27 14:39:17.669389,423,2018-04-27 14:39:52.835432,35.166043
180,36.024931,2018-04-27 14:39:55.021809,H1b1,2018-04-27 14:39:18.996878,423,2018-04-27 14:39:54.043953,35.047075
181,35.062062000000005,2018-04-27 14:39:55.402303,H1b1,2018-04-27 14:39:20.340241,423,2018-04-27 14:39:55.021809,34.681568
182,34.367133,2018-04-27 14:39:56.034380,H1b1,2018-04-27 14:39:21.667247,423,2018-04-27 14:39:55.402303,33.735056
183,34.315271,2018-04-27 14:39:57.309728,H1b1,2018-04-27 14:39:22.994457,423,2018-04-27 14:39:56.034380,33.039923
184,34.64343,2018-04-27 14:39:58.981730,H1b1,2018-04-27 14:39:24.338300,423,2018-04-27 14:39:57.309728,32.971428
185,34.375523,2018-04-27 14:40:00.040863,H1b1,2018-04-27 14:39:25.665340,423,2018-04-27 14:39:58.981730,33.316390000000006
186,41.720613,2018-04-27 14:40:08.713108,H1b1,2018-04-27 14:39:26.992495,423,2018-04-27 14:40:00.040863,33.048368
187,40.738156000000004,2018-04-27 14:40:09.074023,H1b1,2018-04-27 14:39:28.335867,423,2018-04-27 14:40:08.713108,40.377241000000005
188,35.801345000000005,2018-04-27 14:40:09.511990,A4a1,2018-04-27 14:39:33.710645,423,2018-04-27 14:40:09.074023,35.363378000000004
189,34.868689,2018-04-27 14:40:09.926092,A4a1,2018-04-27 14:39:35.057403,423,2018-04-27 14:40:09.511990,34.454587000000004
190,34.026154000000005,2018-04-27 14:40:10.407094,A4a1,2018-04-27 14:39:36.380940,423,2018-04-27 14:40:09.926092,33.545152
191,33.377445,2018-04-27 14:40:10.896163,A4a1,2018-04-27 14:39:37.518718,423,2018-04-27 14:40:10.407094,32.888376
192,32.679796,2018-04-27 14:40:11.266632,A4a1,2018-04-27 14:39:38.586836,423,2018-04-27 14:40:10.896163,32.309327
193,31.641057000000004,2018-04-27 14:40:11.737190,A4a1,2018-04-27 14:39:40.096133,423,2018-04-27 14:40:11.266632,31.170499000000003
